,R,Z,n_n_slow,n_n_thermal,n_n_total,izn_rate_slow,izn_rate_thermal,izn_rate_total
1192,4.184088,0.05170525,19737.9948697,5.01133200459e+15,5.01133200461e+15,265063144.185,6.72975865311e+19,6.72975865314e+19
1193,4.172318,-0.120093416667,1754638718.16,2.29265425006e+17,2.29265426761e+17,4.82744514428e+13,6.30765895704e+21,6.30765900531e+21
1194,4.1949075,-0.145333291667,15239.182881,5.84486677524e+15,5.84486677526e+15,199316464.219,7.64462365582e+19,7.64462365584e+19
1195,4.14558733333,0.432697208333,1.89337932776e+12,1.30608485295e+18,1.30608674633e+18,5.23457655194e+16,3.61089880188e+22,3.61090403646e+22
1196,4.17357004167,0.446256375,52933.7399228,5.10970361886e+15,5.10970361891e+15,715484056.799,6.90658071694e+19,6.90658071702e+19
1197,4.149124,0.239494875,8.72173338793e+13,6.47904111138e+19,6.47904983312e+19,2.49201413495e+16,1.85122169096e+22,1.85122418297e+22
1198,4.17925358333,0.199638583333,43047.3713032,6.73977054944e+15,6.73977054948e+15,587020660.702,9.19076924127e+19,9.19076924133e+19
1199,4.14609879167,0.867446,2.69824095762e+14,7.48501747559e+19,7.485044458e+19,7.25468210248e+16,2.01247491124e+22,2.01248216592e+22
1200,4.16700329167,0.812665041667,13602309.0845,2.84284931514e+16,2.8428493165e+16,4.04693538111e+11,8.45799592197e+20,8.45799592602e+20
1201,4.15128670833,0.607796125,24768510981.4,4.48253085333e+17,4.48253110101e+17,7.69572308161e+14,1.39274888902e+22,1.39274896598e+22
1202,4.17312616667,0.64361175,102496.462466,9.49457607371e+15,9.49457607382e+15,1381986248.28,1.28017818874e+20,1.28017818875e+20
1203,4.15843145833,1.25369575,1.71684302904e+14,6.97720052265e+19,6.97721769108e+19,4.61173013455e+16,1.87419381742e+22,1.87419842915e+22
1204,4.18746283333,1.2517115,45712.2723736,2.94597882095e+15,2.945978821e+15,681296893.507,4.39069447838e+19,4.39069447845e+19
1205,4.158717125,1.06071833333,16756211210.1,3.06625465619e+17,3.06625482375e+17,5.5669408945e+14,1.01870633071e+22,1.01870638638e+22
1206,4.17167270833,1.00888175,13875765.7142,3.35531228242e+16,3.3553122838e+16,1.89177285601e+11,4.5745141782e+20,4.57451418009e+20
1207,4.21940170833,1.40969429167,0.103688963043,3.64166699114e+14,3.64166699114e+14,2258.83011148,7.93325230977e+18,7.93325230977e+18
1208,4.19535175,1.38322583333,28249.3262194,3.51476707306e+15,3.51476707309e+15,408438425.191,5.08177050697e+19,5.08177050701e+19
1209,4.18025145833,1.60717733333,6.99509283983e+13,5.50901799219e+19,5.50902498729e+19,3.95025834921e+16,3.11104438753e+22,3.11104833779e+22
1210,4.2089145,1.5964105,24390.0064665,1.45434069044e+15,1.45434069046e+15,354773672.86,2.11546392595e+19,2.11546392598e+19
1211,4.167072625,1.41439466667,7.49372922715e+13,3.81551116654e+19,3.81551866027e+19,4.40770650306e+16,2.24423019187e+22,2.24423459958e+22
1212,4.198334375,1.43247483333,17199.1355402,2.06239438559e+15,2.06239438561e+15,244920049.334,2.93690187793e+19,2.93690187796e+19
1213,4.218410625,2.007792375,289507419.055,1.72177316396e+18,1.72177316425e+18,83712880696.5,4.97861477718e+20,4.97861477802e+20
1214,4.24670341667,1.98927704167,0.312289583885,4.16984814596e+14,4.16984814596e+14,4702.98451873,6.27966230315e+18,6.27966230315e+18
1215,4.19972433333,1.83181941667,2933262.49709,7.98035125809e+17,7.98035125812e+17,887147253.615,2.41360829742e+20,2.41360829743e+20
1216,4.22552354167,1.77672558333,0.223009281648,8.3683360595e+13,8.3683360595e+13,3355.28902394,1.25905908138e+18,1.25905908138e+18
1217,4.30348508333,2.2146165,2.91346608172e-07,4.15076610175e+13,4.15076610175e+13,0.00767953087775,1.09408984181e+18,1.09408984181e+18
1218,4.28039220833,2.23363375,0.0569372560012,4.213825607e+14,4.213825607e+14,875.603159091,6.48018410523e+18,6.48018410523e+18
1219,4.26488408333,2.342653,206132.635909,2.99438993984e+17,2.99438993984e+17,61815866.6802,8.97969448135e+19,8.97969448136e+19
1220,4.290741,2.36003075,549.727277318,5.31437938386e+16,5.31437938386e+16,158882.104866,1.53596122551e+19,1.53596122551e+19
1221,4.24309458333,2.19938775,604122.063056,3.95528759466e+17,3.95528759467e+17,190243822.131,1.24555793547e+20,1.24555793548e+20
