        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           1.80729           0.06704       1.79737E-18       5.72193E+11       5.72193E+11       3.77923E-16       1.20312E+14       1.20312E+14
           1.82111           0.08157       7.24196E-17       7.11357E+11       7.11357E+11       1.72130E-14       1.69079E+14       1.69079E+14
           1.83891           0.06592       1.17000E-15       9.17508E+11       9.17508E+11       3.06540E-13       2.40387E+14       2.40387E+14
           1.82349           0.05391       2.71305E-17       7.28341E+11       7.28341E+11       6.40302E-15       1.71895E+14       1.71895E+14
           1.81811           0.09605       2.30905E-16       7.14727E+11       7.14727E+11       6.21223E-14       1.92289E+14       1.92289E+14
           1.80201           0.14084       1.23566E-15       6.53487E+11       6.53487E+11       3.74499E-13       1.98056E+14       1.98056E+14
           1.80865           0.12579       4.60530E-16       6.62328E+11       6.62328E+11       1.24944E-13       1.79693E+14       1.79693E+14
           1.81920           0.14440       1.49866E-14       7.91491E+11       7.91491E+11       4.46485E-12       2.35803E+14       2.35803E+14
           1.84341           0.12860       2.81218E-13       1.05348E+12       1.05348E+12       9.01247E-11       3.37620E+14       3.37620E+14
           1.83083           0.11219       8.46466E-15       8.71741E+11       8.71741E+11       2.49774E-12       2.57232E+14       2.57232E+14
           1.81136           0.16058       4.10154E-14       7.79098E+11       7.79098E+11       1.35093E-11       2.56612E+14       2.56612E+14
           1.83481           0.09638       2.70784E-15       8.73608E+11       8.73608E+11       7.14975E-13       2.30666E+14       2.30666E+14
           1.79793           0.10749       1.31338E-17       5.49868E+11       5.49868E+11       3.20721E-15       1.34275E+14       1.34275E+14
           1.79336           0.05282       4.17242E-20       4.49446E+11       4.49446E+11       7.59618E-18       8.18247E+13       8.18247E+13
           1.76921           0.16299       1.67749E-16       5.00714E+11       5.00714E+11       5.19445E-14       1.55049E+14       1.55049E+14
           1.82956           0.16330       4.52858E-13       9.38335E+11       9.38335E+11       1.46949E-10       3.04483E+14       3.04483E+14
           1.75794           0.00118       1.14645E-24       1.47106E+11       1.47106E+11       1.03751E-22       1.33127E+13       1.33127E+13
           1.14928          -0.16568       1.92128E+13       2.27444E+14       2.46657E+14       3.13558E+15       3.71196E+16       4.02551E+16
           1.73167           0.15416       5.62745E-19       3.37569E+11       3.37569E+11       1.60733E-16       9.64177E+13       9.64177E+13
           1.67131           0.20134       4.09228E-18       3.69300E+11       3.69300E+11       1.28014E-15       1.15523E+14       1.15523E+14
           1.66702           0.22644       1.43835E-16       4.49358E+11       4.49358E+11       4.89121E-14       1.52807E+14       1.52807E+14
           1.69784           0.18472       2.33806E-18       3.46600E+11       3.46600E+11       7.35038E-16       1.08964E+14       1.08964E+14
           1.69613           0.20956       8.74129E-17       4.18198E+11       4.18198E+11       2.98772E-14       1.42937E+14       1.42937E+14
           1.68645           0.31256       1.14924E-10       9.69643E+11       9.69643E+11       5.35678E-08       4.51966E+14       4.51966E+14
           1.65248           0.30389       5.37166E-12       8.52992E+11       8.52992E+11       2.33052E-09       3.70075E+14       3.70075E+14
           1.69186           0.26037       1.08837E-13       6.25339E+11       6.25339E+11       4.35152E-11       2.50024E+14       2.50024E+14
           1.65760           0.27774       1.61712E-13       6.83130E+11       6.83130E+11       6.47605E-11       2.73572E+14       2.73572E+14
           1.66245           0.25190       4.89593E-15       5.51537E+11       5.51537E+11       1.80887E-12       2.03773E+14       2.03773E+14
           1.68930           0.28632       3.56465E-12       7.74787E+11       7.74787E+11       1.54100E-09       3.34941E+14       3.34941E+14
           1.69413           0.23477       3.14846E-15       5.08774E+11       5.08774E+11       1.16356E-12       1.88025E+14       1.88025E+14
           1.67532           0.17664       1.13553E-19       3.06157E+11       3.06157E+11       3.23773E-17       8.72940E+13       8.72940E+13
           1.70964           0.19976       3.86233E-17       4.02313E+11       4.02313E+11       1.20878E-14       1.25910E+14       1.25910E+14
           1.73397           0.17781       2.12143E-17       4.02203E+11       4.02203E+11       6.65357E-15       1.26145E+14       1.26145E+14
           1.70897           0.22469       1.35390E-15       4.86446E+11       4.86446E+11       4.60900E-13       1.65598E+14       1.65598E+14
           1.73773           0.22626       2.77572E-14       5.81425E+11       5.81425E+11       1.02394E-11       2.14482E+14       2.14482E+14
           1.73599           0.20186       7.81865E-16       4.82175E+11       4.82175E+11       2.66640E-13       1.64437E+14       1.64437E+14
           1.70802           0.24999       4.59253E-14       5.93357E+11       5.93357E+11       1.69922E-11       2.19540E+14       2.19540E+14
           1.74200           0.32728       2.86626E-08       1.33058E+12       1.33058E+12       1.45134E-05       6.73742E+14       6.73742E+14
           1.70348           0.32793       1.39807E-09       1.13917E+12       1.13917E+12       6.60181E-07       5.37925E+14       5.37925E+14
           1.74041           0.27615       3.21103E-11       8.65877E+11       8.65877E+11       1.38661E-08       3.73909E+14       3.73909E+14
           1.70528           0.30164       4.66422E-11       9.07699E+11       9.07699E+11       2.02617E-08       3.94311E+14       3.94311E+14
           1.70679           0.27566       1.51375E-12       7.30810E+11       7.30810E+11       6.07426E-10       2.93253E+14       2.93253E+14
           1.74133           0.30155       9.87190E-10       1.06928E+12       1.06928E+12       4.59714E-07       4.97943E+14       4.97943E+14
           1.73921           0.25104       9.53580E-13       7.07106E+11       7.07106E+11       3.80659E-10       2.82269E+14       2.82269E+14
           1.71002           0.17521       1.07059E-18       3.35545E+11       3.35545E+11       3.05317E-16       9.56928E+13       9.56928E+13
           1.69927           0.16029       6.08464E-20       2.89895E+11       2.89895E+11       1.74247E-17       8.30177E+13       8.30177E+13
           1.70142           0.35454       4.38808E-08       1.44507E+12       1.44507E+12       2.24745E-05       7.40121E+14       7.40121E+14
           1.70863           0.66230       1.63832E+10       6.23622E+13       6.23786E+13       6.64549E+12       2.52960E+16       2.53026E+16
           1.65637           0.67366       1.06661E+10       6.13206E+13       6.13313E+13       4.30564E+12       2.47535E+16       2.47578E+16
           1.71209           0.63346       6.78265E+08       4.11079E+13       4.11086E+13       2.80311E+11       1.69890E+16       1.69893E+16
           1.65121           0.61736       1.42906E+07       2.84061E+13       2.84061E+13       1.16575E+10       2.31721E+16       2.31721E+16
           1.65070           0.70316       2.29469E+11       9.34086E+13       9.36380E+13       8.98503E+13       3.65748E+16       3.66646E+16
           1.71576           0.60483       2.47351E+07       2.79840E+13       2.79840E+13       1.00314E+10       1.13490E+16       1.13491E+16
           1.69135           0.77955       5.09982E+14       1.46463E+15       1.97462E+15       1.41069E+17       4.05141E+17       5.46210E+17
           1.65329           0.78015       2.17788E+14       3.08195E+14       5.25982E+14       6.38655E+16       9.03771E+16       1.54243E+17
           1.70085           0.72055       5.08649E+12       1.51899E+14       1.56986E+14       1.88076E+15       5.61657E+16       5.80465E+16
           1.65709           0.76025       5.30108E+13       2.15854E+14       2.68865E+14       1.77753E+16       7.23792E+16       9.01545E+16
           1.66494           0.72051       1.31447E+12       1.26615E+14       1.27929E+14       4.87034E+14       4.69130E+16       4.74000E+16
           1.71779           0.73264       2.06616E+13       1.89536E+14       2.10198E+14       7.01696E+15       6.43691E+16       7.13861E+16
           1.72455           0.67470       8.48943E+10       7.92429E+13       7.93278E+13       3.27958E+13       3.06126E+16       3.06454E+16
           1.67789           0.64223       4.46663E+08       4.06003E+13       4.06008E+13       1.83288E+11       1.66603E+16       1.66605E+16
           1.74182           0.42404       6.38387E-03       3.42741E+12       3.42741E+12       2.03687E+00       1.09357E+15       1.09357E+15
           1.69348           0.43599       1.94687E-03       3.30505E+12       3.30505E+12       1.24178E+00       2.10807E+15       2.10807E+15
           1.74246           0.37956       2.37369E-05       2.12340E+12       2.12340E+12       1.40044E-02       1.25277E+15       1.25277E+15
           1.69027           0.46367       4.64210E-02       4.44049E+12       4.44049E+12       3.14788E+01       3.01116E+15       3.01116E+15
           1.68678           0.49158       2.36916E+00       5.98413E+12       5.98413E+12       1.68951E+03       4.26743E+15       4.26743E+15
           1.75352           0.39321       1.74882E-04       2.51174E+12       2.51174E+12       1.04221E-01       1.49687E+15       1.49687E+15
           1.72196           0.54818       3.84641E+04       1.44642E+13       1.44642E+13       1.54375E+07       5.80518E+15       5.80518E+15
           1.67305           0.58634       4.44835E+05       1.96281E+13       1.96281E+13       1.81197E+08       7.99520E+15       7.99520E+15
           1.72611           0.49240       3.61479E+01       7.26931E+12       7.26931E+12       1.35576E+04       2.72642E+15       2.72642E+15
           1.67737           0.55766       1.11979E+04       1.33728E+13       1.33728E+13       4.48268E+06       5.35334E+15       5.35334E+15
           1.69517           0.52746       3.89021E+02       9.39338E+12       9.39338E+12       1.50876E+05       3.64308E+15       3.64308E+15
           1.72440           0.51107       2.21468E+02       8.83691E+12       8.83691E+12       8.27611E+04       3.30230E+15       3.30230E+15
           1.72782           0.45590       2.14580E-01       4.65766E+12       4.65766E+12       7.28680E+01       1.58167E+15       1.58167E+15
           1.69640           0.40857       4.96599E-05       2.43532E+12       2.43532E+12       2.96424E-02       1.45367E+15       1.45367E+15
           1.69904           0.38142       1.36871E-06       1.86222E+12       1.86222E+12       7.58195E-04       1.03158E+15       1.03158E+15
           1.71991           0.56715       2.14667E+05       1.77697E+13       1.77697E+13       8.53437E+07       7.06461E+15       7.06461E+15
           1.74237           0.35329       8.66716E-07       1.67005E+12       1.67005E+12       4.74263E-04       9.13844E+14       9.13844E+14
           1.68333           0.33914       3.83116E-09       1.22608E+12       1.22608E+12       1.93900E-06       6.20533E+14       6.20533E+14
           1.75125           0.21323       1.06260E-14       5.70429E+11       5.70429E+11       3.58834E-12       1.92631E+14       1.92631E+14
           1.77497           0.18532       5.92176E-15       5.96697E+11       5.96697E+11       1.99359E-12       2.00881E+14       2.00881E+14
           1.78050           0.20798       2.02708E-13       7.11413E+11       7.11413E+11       7.38324E-11       2.59118E+14       2.59118E+14
           1.75409           0.23739       3.50389E-13       6.87347E+11       6.87347E+11       1.28645E-10       2.52359E+14       2.52359E+14
           1.75897           0.28672       3.65267E-10       1.02210E+12       1.02210E+12       1.57600E-07       4.41001E+14       4.41001E+14
           1.79084           0.25430       2.09479E-10       1.02257E+12       1.02257E+12       8.93171E-08       4.36002E+14       4.36002E+14
           1.76101           0.31183       1.07902E-08       1.26327E+12       1.26327E+12       5.06510E-06       5.93001E+14       5.93001E+14
           1.80021           0.30177       2.18640E-07       1.52689E+12       1.52689E+12       1.09343E-04       7.63603E+14       7.63603E+14
           1.79564           0.27788       7.16233E-09       1.24260E+12       1.24260E+12       3.29321E-06       5.71342E+14       5.71342E+14
           1.75666           0.26191       1.11963E-11       8.34645E+11       8.34645E+11       4.46096E-09       3.32549E+14       3.32549E+14
           1.78579           0.23098       6.65961E-12       8.51713E+11       8.51713E+11       2.62448E-09       3.35651E+14       3.35651E+14
           1.76281           0.33724       2.90922E-07       1.57028E+12       1.57028E+12       1.48218E-04       8.00021E+14       8.00021E+14
           1.79869           0.21459       2.25958E-12       8.46035E+11       8.46035E+11       8.16115E-10       3.05570E+14       3.05570E+14
           1.82053           0.18063       1.30754E-12       9.22741E+11       9.22741E+11       4.65828E-10       3.28738E+14       3.28738E+14
           1.80509           0.23701       6.92455E-11       1.00885E+12       1.00885E+12       2.71535E-08       3.95603E+14       3.95603E+14
           1.83828           0.22160       1.24666E-09       1.28813E+12       1.28813E+12       5.19572E-07       5.36855E+14       5.36855E+14
           1.82950           0.20097       4.09940E-11       1.08942E+12       1.08942E+12       1.57940E-08       4.19730E+14       4.19730E+14
           1.81126           0.25971       1.88447E-09       1.19467E+12       1.19467E+12       8.00600E-07       5.07544E+14       5.07544E+14
           1.82292           0.30591       2.04477E-06       1.81043E+12       1.81043E+12       1.02652E-03       9.08876E+14       9.08876E+14
           1.81719           0.28266       6.45183E-08       1.46455E+12       1.46455E+12       2.98327E-05       6.77196E+14       6.77196E+14
           1.80453           0.32592       5.59802E-06       1.88216E+12       1.88216E+12       3.02514E-03       1.01711E+15       1.01711E+15
           1.86054           0.27799       7.14443E-06       2.13554E+12       2.13554E+12       1.75469E-03       5.24494E+14       5.24494E+14
           1.85227           0.25670       1.94784E-07       1.70109E+12       1.70109E+12       4.40664E-05       3.84840E+14       3.84840E+14
           1.79758           0.35699       1.57991E-04       2.29686E+12       2.29686E+12       4.60412E-02       6.69343E+14       6.69343E+14
           1.85143           0.22892       8.69935E-09       1.48264E+12       1.48264E+12       3.61695E-06       6.16442E+14       6.16442E+14
           1.79207           0.19250       7.14001E-14       7.12712E+11       7.12712E+11       2.37164E-11       2.36736E+14       2.36736E+14
           1.74478           0.16598       8.89607E-18       3.99562E+11       3.99562E+11       2.51447E-15       1.12936E+14       1.12936E+14
           1.76430           0.36291       8.82604E-06       1.97130E+12       1.97130E+12       4.86640E-03       1.08691E+15       1.08691E+15
           1.77855           0.41066       1.13810E-02       3.45766E+12       3.45766E+12       3.62230E+00       1.10049E+15       1.10049E+15
           1.79927           0.37396       9.64315E-04       2.65139E+12       2.65139E+12       2.83873E-01       7.80512E+14       7.80512E+14
           1.76378           0.61408       6.51605E+08       4.11246E+13       4.11253E+13       2.67910E+11       1.69086E+16       1.69088E+16
           1.80629           0.43291       3.48545E+00       5.49601E+12       5.49601E+12       1.23352E+03       1.94507E+15       1.94507E+15
           1.80364           0.40737       1.03181E-01       3.89499E+12       3.89499E+12       3.44607E+01       1.30086E+15       1.30086E+15
           1.77992           0.43683       3.59704E-01       4.92737E+12       4.92737E+12       1.21629E+02       1.66613E+15       1.66613E+15
           1.88636           0.95291       7.19744E+13       4.06710E+13       1.12645E+14       7.68908E+15       4.34492E+15       1.20340E+16
           1.72843           1.02671       1.65312E+15       8.83712E+14       2.53684E+15       6.90120E+15       3.68918E+15       1.05904E+16
           1.75659           0.72717       5.90202E+13       2.16381E+14       2.75401E+14       1.97487E+16       7.24032E+16       9.21519E+16
           1.75292           0.50956       1.08911E+03       1.04066E+13       1.04066E+13       8.47077E+05       8.09394E+15       8.09394E+15
           1.78090           0.47225       4.56096E+01       7.43993E+12       7.43993E+12       1.70099E+04       2.77470E+15       2.77470E+15
           1.89607           0.64166       1.06704E+13       1.69176E+14       1.79847E+14       3.62891E+15       5.75356E+16       6.11645E+16
           1.82120           0.44196       2.51992E+01       6.76748E+12       6.76748E+12       8.89571E+03       2.38902E+15       2.38902E+15
           1.77704           0.39353       1.15837E-03       2.81140E+12       2.81140E+12       3.65512E-01       8.87109E+14       8.87109E+14
           1.76240           0.64208       1.45469E+10       5.99527E+13       5.99672E+13       5.89555E+12       2.42975E+16       2.43034E+16
           1.75103           0.56468       1.00187E+06       2.04661E+13       2.04661E+13       8.19094E+08       1.67325E+16       1.67325E+16
           1.78146           0.58029       2.70887E+07       2.83311E+13       2.83312E+13       1.09448E+10       1.14468E+16       1.14468E+16
           1.84446           0.50970       4.88924E+05       1.77302E+13       1.77302E+13       3.84411E+08       1.39401E+16       1.39401E+16
           1.81166           0.50239       2.05907E+04       1.30264E+13       1.30264E+13       7.87309E+06       4.98080E+15       4.98080E+15
           1.83189           0.57133       2.04233E+08       3.66480E+13       3.66482E+13       8.14258E+10       1.46112E+16       1.46113E+16
           1.83580           0.65122       1.05948E+12       1.14593E+14       1.15652E+14       3.86748E+14       4.18304E+16       4.22171E+16
           1.75352           0.75589       5.56366E+14       1.46984E+15       2.02621E+15       1.57167E+17       4.15213E+17       5.72380E+17
           1.83105           0.54506       9.76851E+06       2.55002E+13       2.55003E+13       3.75328E+09       9.79775E+15       9.79775E+15
           1.75880           0.69862       4.59820E+12       1.33331E+14       1.37929E+14       1.69803E+15       4.92365E+16       5.09345E+16
           1.70488           0.69133       3.31326E+11       9.84929E+13       9.88242E+13       1.29179E+14       3.84009E+16       3.85300E+16
           1.83476           0.62441       7.21213E+10       7.65198E+13       7.65919E+13       2.77198E+13       2.94104E+16       2.94381E+16
           1.88619           0.56540       5.18973E+09       5.12226E+13       5.12278E+13       2.04333E+12       2.01676E+16       2.01697E+16
           1.78218           0.52585       3.27407E+04       1.43282E+13       1.43282E+13       1.30977E+07       5.73189E+15       5.73189E+15
           1.82413           0.46742       7.93200E+02       9.64151E+12       9.64151E+12       2.92360E+05       3.55370E+15       3.55370E+15
           1.83684           0.70536       9.97130E+13       2.39298E+14       3.39011E+14       2.98241E+16       7.15740E+16       1.01398E+17
           1.84027           0.33115       2.38163E-04       2.48524E+12       2.48524E+12       6.91373E-02       7.21453E+14       7.21453E+14
           1.74815           0.18942       3.11079E-16       4.76245E+11       4.76245E+11       9.65221E-14       1.47770E+14       1.47770E+14
           1.78523           0.17073       2.20948E-15       6.00588E+11       6.00588E+11       6.74023E-13       1.83215E+14       1.83215E+14
           1.65976           0.99469       1.31402E+15       8.34486E+14       2.14850E+15       1.40443E+17       8.91904E+16       2.29633E+17
           1.85145           0.01824       7.72169E-16       1.04678E+12       1.04678E+12       1.75088E-13       2.37357E+14       2.37357E+14
           1.66911           0.05555       1.56205E-26       1.03666E+11       1.03666E+11       2.05129E-24       1.36134E+13       1.36134E+13
           1.86915           0.02453       3.18967E-14       1.33256E+12       1.33256E+12       8.02736E-12       3.35362E+14       3.35362E+14
           1.88031          -0.00068       2.76359E-13       1.59716E+12       1.59716E+12       7.66653E-11       4.43070E+14       4.43070E+14
           1.89860           0.00256       1.03863E-11       2.02761E+12       2.02761E+12       3.12561E-09       6.10182E+14       6.10182E+14
           1.88683           0.03093       1.20623E-12       1.68389E+12       1.68389E+12       3.33042E-10       4.64924E+14       4.64924E+14
           1.85424           0.07816       4.63965E-14       1.14531E+12       1.14531E+12       1.33238E-11       3.28903E+14       3.28903E+14
           1.85534           0.06219       1.15717E-14       1.11651E+12       1.11651E+12       2.97515E-12       2.87061E+14       2.87061E+14
           1.87135           0.07313       4.23872E-13       1.39012E+12       1.39012E+12       1.19614E-10       3.92282E+14       3.92282E+14
           1.88824           0.04804       5.73264E-12       1.77742E+12       1.77742E+12       1.74693E-09       5.41642E+14       5.41642E+14
           1.87104           0.04004       1.54390E-13       1.41058E+12       1.41058E+12       4.33659E-11       3.96209E+14       3.96209E+14
           1.86950           0.09060       1.68756E-12       1.41916E+12       1.41916E+12       5.26015E-10       4.42355E+14       4.42355E+14
           1.90448           0.03743       4.16639E-11       2.11150E+12       2.11150E+12       1.25179E-08       6.34399E+14       6.34399E+14
           1.85380           0.03218       3.78612E-15       1.11168E+12       1.11168E+12       9.70782E-13       2.85042E+14       2.85042E+14
           1.93046           0.03798       7.05607E-09       2.98977E+12       2.98977E+12       1.25438E-06       5.31500E+14       5.31500E+14
           1.93421           0.01891       1.20885E-08       3.17939E+12       3.17939E+12       2.11877E-06       5.57259E+14       5.57259E+14
           1.94245           0.06340       2.02595E-07       3.74560E+12       3.74560E+12       7.77793E-05       1.43799E+15       1.43799E+15
           1.96446           0.02658       2.35729E-06       4.95047E+12       4.95047E+12       4.45196E-04       9.34944E+14       9.34944E+14
           1.95240           0.02315       3.90299E-07       4.30155E+12       4.30155E+12       7.38774E-05       8.14214E+14       8.14214E+14
           1.93081           0.08039       4.15980E-08       3.15033E+12       3.15033E+12       7.34257E-06       5.56073E+14       5.56073E+14
           1.88731           0.08424       1.42743E-11       1.71683E+12       1.71683E+12       4.38566E-09       5.27478E+14       5.27478E+14
           1.91974           0.07374       6.71016E-09       2.69525E+12       2.69525E+12       1.19147E-06       4.78575E+14       4.78575E+14
           1.98064           0.06693       1.57198E-04       6.21775E+12       6.21775E+12       3.52899E-02       1.39584E+15       1.39584E+15
           2.00212           0.02211       1.43418E-03       7.98314E+12       7.98314E+12       3.19391E-01       1.77784E+15       1.77784E+15
           1.96614           0.04987       6.14377E-06       4.97052E+12       4.97052E+12       1.27418E-03       1.03086E+15       1.03086E+15
           1.99434           0.08657       4.05159E-03       7.70888E+12       7.70888E+12       1.96781E+00       3.74411E+15       3.74411E+15
           1.98876           0.03179       2.54992E-04       6.73332E+12       6.73332E+12       5.63909E-02       1.48906E+15       1.48906E+15
           1.90541           0.05616       1.93619E-10       2.22198E+12       2.22198E+12       6.37275E-08       7.31338E+14       7.31338E+14
           1.91689           0.00585       3.53208E-10       2.55243E+12       2.55243E+12       1.14786E-07       8.29489E+14       8.29489E+14
           1.90320           0.09552       4.73703E-10       2.10387E+12       2.10387E+12       1.58067E-07       7.02030E+14       7.02030E+14
           1.85586           0.14526       8.37784E-12       1.25904E+12       1.25904E+12       2.90296E-09       4.36264E+14       4.36264E+14
           1.88467           0.10323       5.61416E-11       1.74372E+12       1.74372E+12       1.89092E-08       5.87307E+14       5.87307E+14
           1.89977           0.11605       1.62834E-09       2.12874E+12       2.12874E+12       5.92137E-07       7.74102E+14       7.74102E+14
           1.87523           0.14227       8.16922E-11       1.52409E+12       1.52409E+12       2.80296E-08       5.22932E+14       5.22932E+14
           1.84979           0.20194       3.74831E-10       1.28447E+12       1.28447E+12       1.43600E-07       4.92092E+14       4.92092E+14
           1.86817           0.16216       2.28603E-10       1.48962E+12       1.48962E+12       8.55891E-08       5.57714E+14       5.57714E+14
           1.88204           0.16623       1.57815E-09       1.71975E+12       1.71975E+12       5.88185E-07       6.40958E+14       6.40958E+14
           1.92443           0.15232       7.67500E-07       2.98152E+12       2.98152E+12       1.62612E-04       6.31700E+14       6.31700E+14
           1.89860           0.15599       1.05625E-08       2.01276E+12       2.01276E+12       2.13744E-06       4.07307E+14       4.07307E+14
           1.90802           0.16576       8.64897E-08       2.35792E+12       2.35792E+12       1.74982E-05       4.77043E+14       4.77043E+14
           1.90991           0.13841       2.73301E-08       2.33853E+12       2.33853E+12       5.36977E-06       4.59470E+14       4.59470E+14
           1.86187           0.12674       2.92161E-12       1.27960E+12       1.27960E+12       9.22421E-10       4.04001E+14       4.04001E+14
           1.95559           0.13446       4.67662E-05       4.66663E+12       4.66663E+12       1.07658E-02       1.07428E+15       1.07428E+15
           1.95400           0.06848       1.22061E-06       4.31923E+12       4.31923E+12       4.67577E-04       1.65455E+15       1.65455E+15
           1.93951           0.15130       5.72054E-06       3.66011E+12       3.66011E+12       1.21865E-03       7.79715E+14       7.79715E+14
           1.98115           0.10848       8.55648E-04       6.61373E+12       6.61373E+12       1.92789E-01       1.49016E+15       1.49016E+15
           1.97017           0.10159       1.62299E-04       5.78269E+12       5.78269E+12       3.63796E-02       1.29620E+15       1.29620E+15
           1.97121           0.14637       1.27670E-03       5.86019E+12       5.86019E+12       3.17729E-01       1.45841E+15       1.45841E+15
           1.92155           0.18122       2.29912E-06       2.96126E+12       2.96126E+12       5.04928E-04       6.50347E+14       6.50347E+14
           1.95323           0.18065       5.41022E-04       4.64361E+12       4.64361E+12       1.34406E-01       1.15361E+15       1.15361E+15
           1.96903           0.17828       3.65165E-03       5.65685E+12       5.65685E+12       9.14138E-01       1.41611E+15       1.41611E+15
           2.02026           0.13039       2.31742E+00       1.16646E+13       1.16646E+13       6.49288E+02       3.26816E+15       3.26816E+15
           1.98677           0.15840       2.86237E-02       7.30299E+12       7.30299E+12       7.68062E+00       1.95962E+15       1.95962E+15
           2.00383           0.15374       2.13208E-01       8.99693E+12       8.99693E+12       5.76866E+01       2.43426E+15       2.43426E+15
           2.00360           0.12069       9.45156E-02       8.91117E+12       8.91117E+12       2.46668E+01       2.32565E+15       2.32565E+15
           1.93991           0.12269       1.97205E-06       3.65704E+12       3.65704E+12       4.18366E-04       7.75836E+14       7.75836E+14
           1.92865           0.10245       7.56677E-08       3.02489E+12       3.02489E+12       1.48862E-05       5.95090E+14       5.95090E+14
           1.93498           0.19688       5.73881E-05       3.64514E+12       3.64514E+12       1.36982E-02       8.70076E+14       8.70076E+14
           2.01955           0.06824       1.05217E-01       1.00651E+13       1.00651E+13       2.75919E+01       2.63947E+15       2.63947E+15
           1.84840           0.11144       9.31506E-14       1.06280E+12       1.06280E+12       2.70038E-11       3.08099E+14       3.08099E+14
           2.07515           0.03648       4.45591E+02       2.21332E+13       2.21332E+13       1.31598E+05       6.53667E+15       6.53667E+15
           2.09246          -0.09644       7.93242E+03       3.13697E+13       3.13697E+13       2.47561E+06       9.79010E+15       9.79010E+15
           2.10953          -0.10965       1.57910E+05       4.29878E+13       4.29878E+13       5.14196E+07       1.39980E+16       1.39980E+16
           2.10213           0.01540       4.32272E+04       3.52484E+13       3.52484E+13       7.07599E+06       5.76991E+15       5.76991E+15
           2.04599           0.11049       5.04933E+01       1.56039E+13       1.56039E+13       3.02462E+04       9.34693E+15       9.34693E+15
           2.03864           0.02922       8.75674E-01       1.32487E+13       1.32487E+13       2.27077E+02       3.43561E+15       3.43561E+15
           2.14095           0.00094       1.71550E+07       7.51795E+13       7.51796E+13       6.02711E+09       2.64131E+16       2.64131E+16
           2.06140           0.04963       9.02625E+01       1.86034E+13       1.86034E+13       2.65946E+04       5.48126E+15       5.48126E+15
           2.12055           0.01773       8.58373E+05       5.17431E+13       5.17431E+13       1.46119E+08       8.80810E+15       8.80810E+15
           2.03116           0.13748       1.12231E+01       1.33203E+13       1.33203E+13       3.15347E+03       3.74275E+15       3.74275E+15
           2.12652          -0.12343       3.37677E+06       5.94806E+13       5.94807E+13       5.70447E+08       1.00482E+16       1.00482E+16
           2.02509           0.04062       1.68837E-01       1.11524E+13       1.11524E+13       4.34841E+01       2.87232E+15       2.87232E+15
           2.16166          -0.01772       3.04605E+08       1.02244E+14       1.02245E+14       5.51504E+10       1.85118E+16       1.85119E+16
           2.16339          -0.12302       8.62424E+08       1.11232E+14       1.11233E+14       2.78912E+11       3.59730E+16       3.59732E+16
           2.18091           0.08097       1.92197E+10       1.52215E+14       1.52234E+14       3.35804E+12       2.65948E+16       2.65981E+16
           2.21002          -0.08666       5.74776E+11       2.51564E+14       2.52139E+14       1.03346E+14       4.52317E+16       4.53350E+16
           2.18703          -0.07211       1.39193E+10       1.60386E+14       1.60400E+14       2.46890E+12       2.84481E+16       2.84506E+16
           2.17491           0.02481       4.08305E+09       1.33954E+14       1.33958E+14       6.77034E+11       2.22117E+16       2.22124E+16
           2.21696           0.09063       3.09881E+12       2.96709E+14       2.99808E+14       5.21681E+14       4.99505E+16       5.04722E+16
           2.24648          -0.09216       5.66685E+13       4.64063E+14       5.20732E+14       9.46647E+15       7.75218E+16       8.69882E+16
           2.25156           0.11361       2.36387E+14       5.60137E+14       7.96524E+14       3.50840E+16       8.31342E+16       1.18218E+17
           2.27830          -0.08358       1.16711E+15       7.81374E+14       1.94849E+15       1.58813E+17       1.06324E+17       2.65137E+17
           2.26028          -0.08088       1.72713E+14       5.56161E+14       7.28874E+14       2.66514E+16       8.58213E+16       1.12473E+17
           2.23964           0.10968       8.03301E+13       4.65664E+14       5.45995E+14       1.30070E+16       7.54002E+16       8.84072E+16
           2.22366          -0.07632       2.14511E+12       3.08430E+14       3.10575E+14       3.68978E+14       5.30526E+16       5.34216E+16
           2.20372           0.09895       7.76412E+11       2.38026E+14       2.38802E+14       1.36744E+14       4.19220E+16       4.20587E+16
           2.14815          -0.09822       5.20570E+07       8.68332E+13       8.68333E+13       9.12277E+09       1.52172E+16       1.52172E+16
           2.27494           0.12054       2.17461E+15       1.04942E+15       3.22403E+15       2.47359E+17       1.19370E+17       3.66729E+17
           2.08561           0.10975       2.75541E+04       2.69257E+13       2.69257E+13       9.16329E+06       8.95428E+15       8.95428E+15
           2.09772          -0.00233       1.12001E+04       3.31068E+13       3.31068E+13       3.48973E+06       1.03154E+16       1.03154E+16
           2.09984           0.10628       1.46768E+05       3.32700E+13       3.32700E+13       4.85312E+07       1.10012E+16       1.10012E+16
           2.13280           0.01960       4.32955E+06       6.43390E+13       6.43390E+13       7.28668E+08       1.08283E+16       1.08283E+16
           2.11533           0.00793       2.24410E+05       4.56960E+13       4.56960E+13       3.64908E+07       7.43051E+15       7.43051E+15
           2.11462           0.12221       2.30230E+06       4.33773E+13       4.33773E+13       3.94459E+08       7.43195E+15       7.43195E+15
           2.03559           0.17670       8.58192E+01       1.39058E+13       1.39058E+13       2.64777E+04       4.29033E+15       4.29033E+15
