        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           1.62243           0.72249       2.11988E+01       8.14657E+12       8.14657E+12       2.72552E+04       1.04740E+16       1.04740E+16
           1.65466           0.49699       4.91383E-14       5.83555E+11       5.83555E+11       3.76877E-11       4.47569E+14       4.47569E+14
           1.61203           0.48658       9.07237E-16       4.40855E+11       4.40855E+11       6.52461E-13       3.17051E+14       3.17051E+14
           1.59534           0.46223       3.17380E-17       3.49632E+11       3.49632E+11       2.24057E-14       2.46826E+14       2.46826E+14
           1.58383           0.92079       1.39534E+14       2.75263E+14       4.14796E+14       1.67035E+17       3.29516E+17       4.96551E+17
           1.66157           0.43398       7.75587E-18       3.24710E+11       3.24710E+11       5.14660E-15       2.15470E+14       2.15470E+14
           1.57716           0.31123       4.16792E-24       1.05755E+11       1.05755E+11       2.19782E-21       5.57663E+13       5.57663E+13
           1.61099           0.19681       1.19101E-31       4.37631E+10       4.37631E+10       5.22328E-29       1.91927E+13       1.91927E+13
           1.64340           0.02799       1.16287E-42       9.02017E+09       9.02017E+09       1.93037E-40       1.49735E+12       1.49735E+12
           1.49201           0.18862       5.20955E-22       1.69097E+11       1.69097E+11       2.72256E-19       8.83718E+13       8.83718E+13
           1.46740          -0.06304       1.44054E-22       1.78236E+11       1.78236E+11       5.17911E-20       6.40805E+13       6.40805E+13
           1.59993          -0.53181       3.95662E-08       1.91518E+12       1.91518E+12       2.80396E-05       1.35725E+15       1.35725E+15
           1.67491          -1.14484       9.67726E+14       1.90590E+14       1.15832E+15       2.79867E+18       5.51187E+17       3.34986E+18
           1.65437          -1.32867       1.99138E+16       6.54936E+14       2.05687E+16       2.46480E+16       8.10636E+14       2.54586E+16
           1.68151          -1.02170       3.21378E+14       4.81807E+14       8.03185E+14       1.90773E+18       2.86005E+18       4.76778E+18
           1.70724          -0.52240       1.31758E-05       3.88660E+12       3.88660E+12       9.88041E-03       2.91452E+15       2.91452E+15
           1.62311          -0.46161       1.35530E-12       1.12082E+12       1.12082E+12       7.30274E-10       6.03930E+14       6.03930E+14
           1.71050          -0.49908       3.78969E-07       3.13469E+12       3.13469E+12       2.53624E-04       2.09788E+15       2.09788E+15
           1.62996          -0.43906       4.21205E-14       9.49687E+11       9.49687E+11       2.10092E-11       4.73692E+14       4.73692E+14
           1.71573          -0.45466       3.21464E-10       2.11744E+12       2.11744E+12       1.77775E-07       1.17098E+15       1.17098E+15
           1.71333          -0.47659       1.10516E-08       2.55785E+12       2.55785E+12       6.70398E-06       1.55160E+15       1.55160E+15
           1.61582          -0.48448       4.18925E-11       1.32741E+12       1.32741E+12       2.45406E-08       7.77599E+14       7.77599E+14
           1.62210          -0.87819       5.14368E+11       1.35862E+14       1.36377E+14       1.90410E+15       5.02938E+17       5.04842E+17
           1.65346          -0.42911       1.87980E-14       9.95885E+11       9.95885E+11       8.83609E-12       4.68121E+14       4.68121E+14
           1.63821          -0.75408       1.04992E+07       3.19107E+13       3.19107E+13       3.20426E+10       9.73883E+16       9.73883E+16
           1.74201          -0.82285       7.32098E+13       4.05790E+14       4.78999E+14       1.24140E+17       6.88084E+17       8.12223E+17
           1.64568          -0.70394       5.69502E+04       1.92028E+13       1.92028E+13       1.27443E+08       4.29721E+16       4.29721E+16
           1.74752          -0.77811       1.64491E+12       1.30928E+14       1.32573E+14       3.40505E+15       2.71028E+17       2.74433E+17
           1.78848          -0.76569       1.21252E+13       1.76187E+14       1.88312E+14       1.59721E+16       2.32084E+17       2.48056E+17
           1.65273          -0.66185       4.11669E+02       1.25232E+13       1.25232E+13       6.98446E+05       2.12470E+16       2.12470E+16
           1.66547          -0.59441       6.51143E-02       6.46065E+12       6.46065E+12       7.17377E+01       7.11783E+15       7.11783E+15
           1.65932          -0.62592       4.29443E+00       8.77017E+12       8.77017E+12       5.75788E+03       1.17589E+16       1.17589E+16
           1.71770          -0.43310       9.21051E-12       1.76453E+12       1.76453E+12       4.67698E-09       8.96006E+14       8.96006E+14
           1.75987          -0.61484       6.06112E+03       1.92062E+13       1.92062E+13       9.92975E+06       3.14649E+16       3.14649E+16
           1.75735          -0.65125       7.82757E+05       2.89402E+13       2.89402E+13       1.65550E+09       6.12074E+16       6.12074E+16
           1.71924          -0.41180       2.54529E-13       1.47343E+12       1.47343E+12       1.19629E-10       6.92514E+14       6.92514E+14
           1.75443          -0.69191       1.42603E+08       4.60889E+13       4.60890E+13       3.75323E+11       1.21303E+17       1.21304E+17
           1.63028          -0.81320       2.28711E+09       6.15887E+13       6.15909E+13       8.20898E+12       2.21056E+17       2.21064E+17
           1.65852          -0.40697       5.28057E-16       8.40749E+11       8.40749E+11       2.31789E-13       3.69043E+14       3.69043E+14
           1.66731          -0.36307       3.13410E-19       5.85577E+11       5.85577E+11       1.23755E-16       2.31224E+14       2.31224E+14
           1.66314          -0.38497       1.36271E-17       7.05777E+11       7.05777E+11       5.64012E-15       2.92114E+14       2.92114E+14
           1.72036          -0.39068       6.63691E-15       1.22729E+12       1.22729E+12       2.91229E-12       5.38535E+14       5.38535E+14
           1.66181          -0.30662       5.11183E-24       3.06282E+11       3.06282E+11       1.95917E-21       1.17386E+14       1.17386E+14
           1.64717          -0.25569       1.95201E-29       1.44278E+11       1.44278E+11       6.38158E-27       4.71681E+13       4.71681E+13
           1.66555          -0.28474       6.85824E-26       2.46185E+11       2.46185E+11       2.54233E-23       9.12600E+13       9.12600E+13
           1.65219          -0.23384       1.99076E-31       1.16577E+11       1.16577E+11       6.07277E-29       3.55614E+13       3.55614E+13
           1.67165          -0.24103       7.64315E-30       1.55920E+11       1.55920E+11       2.57726E-27       5.25760E+13       5.25760E+13
           1.66882          -0.26288       7.79220E-28       1.96299E+11       1.96299E+11       2.77207E-25       6.98333E+13       6.98333E+13
           1.64170          -0.27755       1.68391E-27       1.78158E+11       1.78158E+11       5.80147E-25       6.13797E+13       6.13797E+13
           1.67103          -0.34124       6.27629E-21       4.79900E+11       4.79900E+11       2.38990E-18       1.82737E+14       1.82737E+14
           1.65678          -0.21200       1.83441E-33       9.35931E+10       9.35931E+10       5.11525E-31       2.60985E+13       2.60985E+13
           1.67429          -0.31945       1.08119E-22       3.88200E+11       3.88200E+11       3.99414E-20       1.43409E+14       1.43409E+14
           1.70486          -0.31942       4.02971E-21       5.38966E+11       5.38966E+11       1.58216E-18       2.11611E+14       2.11611E+14
           1.67711          -0.29770       1.58755E-24       3.12153E+11       3.12153E+11       5.67189E-22       1.11524E+14       1.11524E+14
           1.70528          -0.27704       7.36289E-25       3.37631E+11       3.37631E+11       2.73537E-22       1.25432E+14       1.25432E+14
           1.70529          -0.29822       5.91387E-23       4.27955E+11       4.27955E+11       2.26449E-20       1.63869E+14       1.63869E+14
           1.67947          -0.27597       1.98539E-26       2.48976E+11       2.48976E+11       6.81567E-24       8.54713E+13       8.54713E+13
           1.68283          -0.23255       2.04412E-30       1.56375E+11       1.56375E+11       6.22553E-28       4.76253E+13       4.76253E+13
           1.71618          -0.24485       1.71295E-27       2.60641E+11       2.60641E+11       5.58998E-25       8.50567E+13       8.50567E+13
           1.71386          -0.22412       1.52871E-29       2.02637E+11       2.02637E+11       4.65811E-27       6.17450E+13       6.17450E+13
           1.70392          -0.23473       7.17123E-29       2.06653E+11       2.06653E+11       2.42339E-26       6.98346E+13       6.98346E+13
           1.70482          -0.25588       7.83326E-27       2.65061E+11       2.65061E+11       2.79160E-24       9.44619E+13       9.44619E+13
           1.68138          -0.25425       2.15004E-28       1.97660E+11       1.97660E+11       7.01446E-26       6.44863E+13       6.44863E+13
           1.70399          -0.34066       2.31864E-19       6.70374E+11       6.70374E+11       9.39278E-17       2.71568E+14       2.71568E+14
           1.65762          -0.32853       3.25071E-22       3.79756E+11       3.79756E+11       1.27870E-19       1.49381E+14       1.49381E+14
           1.72106          -0.36968       1.59524E-16       1.01601E+12       1.01601E+12       6.60487E-14       4.20666E+14       4.20666E+14
           1.67403          -0.21919       6.60379E-32       1.23373E+11       1.23373E+11       2.06895E-29       3.86525E+13       3.86525E+13
           1.67118          -0.56611       1.35984E-03       4.93632E+12       4.93632E+12       1.25811E+00       4.56703E+15       4.56703E+15
           1.60809          -0.50781       1.27756E-09       1.58563E+12       1.58563E+12       8.18895E-07       1.01637E+15       1.01637E+15
           1.67644          -0.54026       3.48940E-05       3.85413E+12       3.85413E+12       2.79200E-02       3.08383E+15       3.08383E+15
           1.76365          -0.55413       1.34270E+00       9.88092E+12       9.88092E+12       1.45319E+03       1.06941E+16       1.06941E+16
           1.76493          -0.52823       2.97620E-02       7.48832E+12       7.48832E+12       2.71710E+01       6.83641E+15       6.83641E+15
           1.68125          -0.51607       1.00898E-06       3.10191E+12       3.10191E+12       7.19121E-04       2.21080E+15       2.21080E+15
           1.68955          -0.47031       9.01052E-10       2.08495E+12       2.08495E+12       5.29339E-07       1.22484E+15       1.22484E+15
           1.79429          -0.46003       5.63848E-06       4.47467E+12       4.47467E+12       3.75284E-03       2.97823E+15       2.97823E+15
           1.69305          -0.44820       2.63956E-11       1.73458E+12       1.73458E+12       1.42549E-08       9.36757E+14       9.36757E+14
           1.76591          -0.43982       1.42139E-08       3.01658E+12       3.01658E+12       8.31598E-06       1.76489E+15       1.76489E+15
           1.79268          -0.43957       1.48636E-07       3.61376E+12       3.61376E+12       9.00178E-05       2.18859E+15       2.18859E+15
           1.68562          -0.49287       3.02020E-08       2.52917E+12       2.52917E+12       1.94369E-05       1.62768E+15       1.62768E+15
           1.76578          -0.50446       7.42850E-04       5.81064E+12       5.81064E+12       5.87509E-01       4.59554E+15       4.59554E+15
           1.69611          -0.42638       7.50019E-13       1.44816E+12       1.44816E+12       3.74731E-10       7.23540E+14       7.23540E+14
           1.75109          -0.73493       2.42789E+10       8.00011E+13       8.00254E+13       5.72465E+13       1.88633E+17       1.88690E+17
           1.76196          -0.58274       7.51748E+01       1.34764E+13       1.34764E+13       9.84255E+04       1.76445E+16       1.76445E+16
           1.87127          -1.01053       1.02280E+13       2.92303E+12       1.31510E+13       4.92536E+16       1.40761E+16       6.33296E+16
           1.79069          -0.41958       3.96001E-09       2.96005E+12       2.96005E+12       2.18710E-06       1.63482E+15       1.63482E+15
           1.69874          -0.40478       2.02837E-14       1.20937E+12       1.20937E+12       9.45931E-12       5.63990E+14       5.63990E+14
           1.78831          -0.39991       1.03939E-10       2.44003E+12       2.44003E+12       5.27840E-08       1.23914E+15       1.23914E+15
           1.85594          -0.35314       9.03685E-10       3.08288E+12       3.08288E+12       4.60191E-07       1.56992E+15       1.56992E+15
           1.76399          -0.39911       9.91557E-12       2.04560E+12       2.04560E+12       4.93144E-09       1.01736E+15       1.01736E+15
           1.76515          -0.41933       3.80855E-10       2.48033E+12       2.48033E+12       2.04648E-07       1.33278E+15       1.33278E+15
           1.78557          -0.38046       2.64345E-12       2.01383E+12       2.01383E+12       1.24223E-09       9.46353E+14       9.46353E+14
           1.86274          -0.37016       3.77337E-08       3.77419E+12       3.77419E+12       2.08455E-05       2.08500E+15       2.08500E+15
           1.74267          -1.21300       5.08535E+15       2.22782E+14       5.30813E+15       2.88291E+16       1.26296E+15       3.00921E+16
           1.73667          -1.23967       3.37877E+16       2.50577E+15       3.62935E+16       5.05746E+17       3.75072E+16       5.43253E+17
           1.70093          -0.38331       5.09709E-16       1.00447E+12       1.00447E+12       2.23935E-13       4.41305E+14       4.41305E+14
           1.75227          -0.29985       3.67478E-20       7.14983E+11       7.14983E+11       1.44160E-17       2.80485E+14       2.80485E+14
           1.72116          -0.32792       6.49498E-20       6.73121E+11       6.73121E+11       2.46576E-17       2.55544E+14       2.55544E+14
           1.77895          -0.34197       1.43025E-15       1.36014E+12       1.36014E+12       5.90706E-13       5.61750E+14       5.61750E+14
           1.72132          -0.34877       3.44025E-18       8.31607E+11       8.31607E+11       1.35890E-15       3.28485E+14       3.28485E+14
           1.72055          -0.30711       1.04573E-21       5.36660E+11       5.36660E+11       3.85537E-19       1.97855E+14       1.97855E+14
           1.75542          -0.31956       2.28154E-18       9.04030E+11       9.04030E+11       9.18313E-16       3.63869E+14       3.63869E+14
           1.75583          -0.24681       1.08508E-24       4.19688E+11       4.19688E+11       3.73694E-22       1.44538E+14       1.44538E+14
           1.71807          -0.26559       1.68507E-25       3.33751E+11       3.33751E+11       5.78710E-23       1.14622E+14       1.14622E+14
           1.74480          -0.26050       5.88507E-24       4.36731E+11       4.36731E+11       2.18591E-21       1.62216E+14       1.62216E+14
           1.74873          -0.28016       5.04347E-22       5.60607E+11       5.60607E+11       1.93004E-19       2.14533E+14       2.14533E+14
           1.71953          -0.28634       1.43370E-23       4.24147E+11       4.24147E+11       5.12597E-21       1.51647E+14       1.51647E+14
           1.74046          -0.24085       5.87958E-26       3.38410E+11       3.38410E+11       2.09528E-23       1.20598E+14       1.20598E+14
           1.78245          -0.36116       6.38441E-14       1.66012E+12       1.66012E+12       2.79961E-11       7.27973E+14       7.27973E+14
           1.70268          -0.36195       1.15867E-17       8.26206E+11       8.26206E+11       4.85895E-15       3.46474E+14       3.46474E+14
           1.80473          -0.28799       1.66516E-17       1.11897E+12       1.11897E+12       6.68791E-15       4.49420E+14       4.49420E+14
           1.77509          -0.32286       2.88084E-17       1.10107E+12       1.10107E+12       1.13538E-14       4.33948E+14       4.33948E+14
           1.84146          -0.31957       4.68874E-13       2.05688E+12       2.05688E+12       2.06603E-10       9.06335E+14       9.06335E+14
           1.75816          -0.33932       1.21886E-16       1.12743E+12       1.12743E+12       5.07477E-14       4.69410E+14       4.69410E+14
           1.77084          -0.30380       5.05847E-19       8.77358E+11       8.77358E+11       1.92649E-16       3.34137E+14       3.34137E+14
           1.81157          -0.30546       9.57566E-16       1.40980E+12       1.40980E+12       3.97670E-13       5.85482E+14       5.85482E+14
           1.79007          -0.25315       3.22089E-21       6.80460E+11       6.80460E+11       1.23045E-18       2.59951E+14       2.59951E+14
           1.76121          -0.26578       9.81664E-23       5.39792E+11       5.39792E+11       3.51946E-20       1.93526E+14       1.93526E+14
           1.80895          -0.25331       4.18349E-20       8.23002E+11       8.23002E+11       1.55497E-17       3.05903E+14       3.05903E+14
           1.79756          -0.27056       2.50420E-19       8.76407E+11       8.76407E+11       9.80559E-17       3.43171E+14       3.43171E+14
           1.76620          -0.28478       7.62460E-21       6.91213E+11       6.91213E+11       2.81979E-18       2.55630E+14       2.55630E+14
           1.78225          -0.23576       3.52482E-23       5.25041E+11       5.25041E+11       1.30736E-20       1.94739E+14       1.94739E+14
           1.84885          -0.33630       2.10758E-11       2.51993E+12       2.51993E+12       9.94455E-09       1.18902E+15       1.18902E+15
           1.76050          -0.35915       5.74496E-15       1.38596E+12       1.38596E+12       2.51002E-12       6.05537E+14       6.05537E+14
           1.76245          -0.37906       2.46829E-13       1.68721E+12       1.68721E+12       1.14536E-10       7.82918E+14       7.82918E+14
           1.75008          -0.22784       1.03547E-26       3.23745E+11       3.23745E+11       3.38702E-24       1.05898E+14       1.05898E+14
           1.86924          -0.38742       1.56280E-06       4.64185E+12       4.64185E+12       9.42658E-04       2.79990E+15       2.79990E+15
           1.70354          -0.54706       4.82330E-04       4.90292E+12       4.90292E+12       4.18154E-01       4.25057E+15       4.25057E+15
           1.80008          -0.23682       5.04148E-22       6.36777E+11       6.36777E+11       1.81594E-19       2.29367E+14       2.29367E+14
           1.66093          -0.19017       1.55969E-35       7.39827E+10       7.39827E+10       3.87985E-33       1.84037E+13       1.84037E+13
           1.65155          -0.19648       4.62898E-35       7.42745E+10       7.42745E+10       1.31734E-32       2.11375E+13       2.11375E+13
           1.67747          -0.17552       3.66458E-36       7.35251E+10       7.35251E+10       9.30499E-34       1.86693E+13       1.86693E+13
           1.65656          -0.17478       3.61951E-37       5.80859E+10       5.80859E+10       9.16024E-35       1.47004E+13       1.47004E+13
           1.66114          -0.15309       2.69783E-39       4.29766E+10       4.29766E+10       5.88619E-37       9.37676E+12       9.37676E+12
           1.66465          -0.16834       1.25975E-37       5.68209E+10       5.68209E+10       2.70991E-35       1.22230E+13       1.22230E+13
           1.68426          -0.14577       7.33145E-39       4.93648E+10       4.93648E+10       1.30561E-36       8.79105E+12       8.79105E+12
           1.67853          -0.15369       2.47132E-38       5.31542E+10       5.31542E+10       5.41028E-36       1.16367E+13       1.16367E+13
           1.68456          -0.16746       1.01867E-36       7.10553E+10       7.10553E+10       2.18805E-34       1.52622E+13       1.52622E+13
           1.66793          -0.14650       1.00137E-39       4.04048E+10       4.04048E+10       1.78584E-37       7.20581E+12       7.20581E+12
           1.67597          -0.19735       5.13547E-34       9.63541E+10       9.63541E+10       1.46640E-31       2.75134E+13       2.75134E+13
           1.64926          -0.15018       1.51361E-40       3.73889E+10       3.73889E+10       3.29655E-38       8.14307E+12       8.14307E+12
           1.70084          -0.19245       4.14610E-33       1.22623E+11       1.22623E+11       1.18664E-30       3.50955E+13       3.50955E+13
           1.68442          -0.18915       1.37532E-34       9.48223E+10       9.48223E+10       3.41613E-32       2.35527E+13       2.35527E+13
           1.72515          -0.18196       2.52328E-32       1.49731E+11       1.49731E+11       7.22764E-30       4.28887E+13       4.28887E+13
           1.71114          -0.20339       1.22120E-31       1.56138E+11       1.56138E+11       3.39963E-29       4.34662E+13       4.34662E+13
           1.68385          -0.21085       1.75139E-32       1.22776E+11       1.22776E+11       4.87512E-30       3.41756E+13       3.41756E+13
           1.70799          -0.18267       8.88645E-34       1.18200E+11       1.18200E+11       2.20753E-31       2.93627E+13       2.93627E+13
           1.71929          -0.16233       1.51233E-34       1.09855E+11       1.09855E+11       3.85298E-32       2.79879E+13       2.79879E+13
           1.70445          -0.16195       6.03098E-36       8.67175E+10       8.67175E+10       1.29532E-33       1.86250E+13       1.86250E+13
           1.72876          -0.13156       3.13221E-36       8.64111E+10       8.64111E+10       6.88310E-34       1.89890E+13       1.89890E+13
           1.72348          -0.15203       2.67552E-35       1.01808E+11       1.01808E+11       5.75444E-33       2.18967E+13       2.18967E+13
           1.73066          -0.17098       4.31930E-33       1.40945E+11       1.40945E+11       1.07483E-30       3.50733E+13       3.50733E+13
           1.69607          -0.15018       1.65868E-37       6.46981E+10       6.46981E+10       3.64054E-35       1.42002E+13       1.42002E+13
           1.73063          -0.20159       3.79248E-30       1.98902E+11       1.98902E+11       1.19117E-27       6.24725E+13       6.24725E+13
           1.69867          -0.17131       2.71516E-35       9.15040E+10       9.15040E+10       6.91064E-33       2.32896E+13       2.32896E+13
           1.70259          -0.21359       5.76948E-31       1.60328E+11       1.60328E+11       1.81122E-28       5.03319E+13       5.03319E+13
           1.71306          -0.14271       8.34722E-37       7.63028E+10       7.63028E+10       1.83427E-34       1.67672E+13       1.67672E+13
           1.65564          -0.12905       1.23468E-42       2.36356E+10       2.36356E+10       2.22047E-40       4.25068E+12       4.25068E+12
           1.64639          -0.14124       2.30696E-41       3.06229E+10       3.06229E+10       4.11340E-39       5.46018E+12       5.46018E+12
           1.67914          -0.13185       1.62764E-40       3.26882E+10       3.26882E+10       2.94358E-38       5.91165E+12       5.91165E+12
           1.67078          -0.12467       8.29768E-42       2.25165E+10       2.25165E+10       1.15128E-39       3.12411E+12       3.12411E+12
           1.65371          -0.12052       2.30690E-43       1.71875E+10       1.71875E+10       3.20079E-41       2.38475E+12       2.38475E+12
           1.68352          -0.12408       5.40953E-41       2.69977E+10       2.69977E+10       7.49566E-39       3.74090E+12       3.74090E+12
           1.66530          -0.13140       1.98934E-41       2.68756E+10       2.68756E+10       3.58560E-39       4.84408E+12       4.84408E+12
           1.69305          -0.12905       9.74438E-40       3.90334E+10       3.90334E+10       1.76704E-37       7.07828E+12       7.07828E+12
           1.70645          -0.12309       4.34746E-39       4.52861E+10       4.52861E+10       7.89522E-37       8.22420E+12       8.22420E+12
           1.69612          -0.12052       2.56815E-40       3.16206E+10       3.16206E+10       3.55716E-38       4.37978E+12       4.37978E+12
           1.70808          -0.11414       9.02954E-40       3.59414E+10       3.59414E+10       1.25195E-37       4.98330E+12       4.98330E+12
           1.72998          -0.12163       4.57223E-37       7.55505E+10       7.55505E+10       8.16862E-35       1.34976E+13       1.34976E+13
           1.71595          -0.13309       1.56284E-37       6.81027E+10       6.81027E+10       2.78579E-35       1.21394E+13       1.21394E+13
           1.71880          -0.11420       1.44281E-38       5.07369E+10       5.07369E+10       2.62125E-36       9.21771E+12       9.21771E+12
           1.71888          -0.10518       2.32207E-39       3.94919E+10       3.94919E+10       3.22571E-37       5.48604E+12       5.48604E+12
           1.73518          -0.08098       4.43346E-39       4.28516E+10       4.28516E+10       6.18508E-37       5.97819E+12       5.97819E+12
           1.72805          -0.09398       4.10782E-39       4.18710E+10       4.18710E+10       5.71987E-37       5.83027E+12       5.83027E+12
           1.72953          -0.10274       3.37878E-38       5.47081E+10       5.47081E+10       6.13505E-36       9.93368E+12       9.93368E+12
           1.70049          -0.14124       3.92018E-38       5.89626E+10       5.89626E+10       6.98019E-36       1.04988E+13       1.04988E+13
           1.73844          -0.14892       6.29593E-34       1.25836E+11       1.25836E+11       1.60378E-31       3.20545E+13       3.20545E+13
           1.64248          -0.17131       2.19077E-38       4.96832E+10       4.96832E+10       5.53713E-36       1.25573E+13       1.25573E+13
           1.73749          -0.18993       6.43553E-31       1.88872E+11       1.88872E+11       1.79501E-28       5.26807E+13       5.26807E+13
           1.74396          -0.20888       8.65262E-29       2.48475E+11       2.48475E+11       2.64268E-26       7.58893E+13       7.58893E+13
           1.75688          -0.18364       1.86332E-29       2.32546E+11       2.32546E+11       5.84825E-27       7.29873E+13       7.29873E+13
           1.76169          -0.17097       2.50543E-30       2.15266E+11       2.15266E+11       7.00987E-28       6.02286E+13       6.02286E+13
           1.75522          -0.13159       1.80956E-33       1.36768E+11       1.36768E+11       4.60562E-31       3.48097E+13       3.48097E+13
           1.74082          -0.13807       8.71778E-35       1.14033E+11       1.14033E+11       1.87971E-32       2.45875E+13       2.45875E+13
           1.76919          -0.13393       3.70253E-32       1.69995E+11       1.69995E+11       9.26569E-30       4.25417E+13       4.25417E+13
           1.76775          -0.14602       3.56602E-31       1.89100E+11       1.89100E+11       1.01992E-28       5.40847E+13       5.40847E+13
           1.75139          -0.15452       1.54631E-32       1.59285E+11       1.59285E+11       3.85880E-30       3.97493E+13       3.97493E+13
           1.75566          -0.12061       1.91361E-34       1.21416E+11       1.21416E+11       4.13731E-32       2.62506E+13       2.62506E+13
           1.76565          -0.20101       2.66064E-27       3.07116E+11       3.07116E+11       8.98720E-25       1.03739E+14       1.03739E+14
           1.74248          -0.11716       8.20550E-36       9.35220E+10       9.35220E+10       1.80192E-33       2.05374E+13       2.05374E+13
           1.79216          -0.17488       9.42680E-27       3.37629E+11       3.37629E+11       3.17999E-24       1.13894E+14       1.13894E+14
           1.77171          -0.18743       3.62937E-28       2.85582E+11       2.85582E+11       1.11240E-25       8.75306E+13       8.75306E+13
           1.80403          -0.18932       1.24626E-24       4.45108E+11       4.45108E+11       4.42914E-22       1.58188E+14       1.58188E+14
           1.78146          -0.20388       4.66159E-26       3.75246E+11       3.75246E+11       1.53067E-23       1.23215E+14       1.23215E+14
           1.77411          -0.21838       3.30264E-25       4.03111E+11       4.03111E+11       1.17544E-22       1.43470E+14       1.43470E+14
           1.80867          -0.17390       1.38309E-25       4.04066E+11       4.04066E+11       4.55866E-23       1.33180E+14       1.33180E+14
           1.79897          -0.13289       1.03316E-28       2.60943E+11       2.60943E+11       3.23709E-26       8.17589E+13       8.17589E+13
           1.78254          -0.14725       6.48177E-30       2.30321E+11       2.30321E+11       1.81940E-27       6.46499E+13       6.46499E+13
           1.81463          -0.12935       1.44941E-27       3.07192E+11       3.07192E+11       4.46583E-25       9.46497E+13       9.46497E+13
           1.81384          -0.14384       1.60053E-26       3.45179E+11       3.45179E+11       5.39547E-24       1.16361E+14       1.16361E+14
           1.79570          -0.16057       1.00816E-27       3.06427E+11       3.06427E+11       3.10031E-25       9.42329E+13       9.42329E+13
           1.78396          -0.12195       5.79766E-31       1.94311E+11       1.94311E+11       1.65702E-28       5.55358E+13       5.55358E+13
           1.81568          -0.20376       1.41475E-22       5.82940E+11       5.82940E+11       5.23734E-20       2.15802E+14       2.15802E+14
           1.78006          -0.16045       6.20856E-29       2.54662E+11       2.54662E+11       1.94632E-26       7.98340E+13       7.98340E+13
           1.73574          -0.22122       5.05188E-28       2.60198E+11       2.60198E+11       1.70796E-25       8.79688E+13       8.79688E+13
           1.79895          -0.11968       8.95364E-30       2.31635E+11       2.31635E+11       2.51821E-27       6.51473E+13       6.51473E+13
           1.74433          -0.07390       2.87312E-38       5.67675E+10       5.67675E+10       5.21278E-36       1.02995E+13       1.02995E+13
           1.75128          -0.09065       1.05924E-36       8.16530E+10       8.16530E+10       1.90062E-34       1.46512E+13       1.46512E+13
           1.75357          -0.10007       1.23771E-35       9.66504E+10       9.66504E+10       2.71621E-33       2.12103E+13       2.12103E+13
           1.76727          -0.10033       2.38000E-34       1.23036E+11       1.23036E+11       5.15564E-32       2.66525E+13       2.66525E+13
           1.74195          -0.10730       9.09810E-37       8.02439E+10       8.02439E+10       1.62934E-34       1.43706E+13       1.43706E+13
           1.75752          -0.07233       6.18524E-37       7.99610E+10       7.99610E+10       1.11051E-34       1.43564E+13       1.43564E+13
           1.74209          -0.05160       1.74410E-39       4.09535E+10       4.09535E+10       2.43325E-37       5.71354E+12       5.71354E+12
           1.74768          -0.05764       2.07201E-38       5.50875E+10       5.50875E+10       3.76117E-36       9.99966E+12       9.99966E+12
           1.76036          -0.05303       3.88611E-37       7.58597E+10       7.58597E+10       6.96860E-35       1.36032E+13       1.36032E+13
           1.73994          -0.06667       2.84876E-39       4.24645E+10       4.24645E+10       3.97780E-37       5.92942E+12       5.92942E+12
           1.74210          -0.04191       1.01159E-39       3.94725E+10       3.94725E+10       1.55998E-37       6.08711E+12       6.08711E+12
           1.76148          -0.08093       6.68216E-36       9.57333E+10       9.57333E+10       1.46639E-33       2.10085E+13       2.10085E+13
           1.73818          -0.08913       4.78960E-38       5.67473E+10       5.67473E+10       8.69120E-36       1.02973E+13       1.02973E+13
           1.77506          -0.07799       1.27009E-34       1.19370E+11       1.19370E+11       2.75237E-32       2.58682E+13       2.58682E+13
           1.79256          -0.08365       2.40352E-32       1.64976E+11       1.64976E+11       6.02723E-30       4.13706E+13       4.13706E+13
           1.79559          -0.09500       2.65196E-31       1.89157E+11       1.89157E+11       7.58345E-29       5.40906E+13       5.40906E+13
           1.81001          -0.08931       4.12412E-30       2.20755E+11       2.20755E+11       1.15987E-27       6.20854E+13       6.20854E+13
           1.76883          -0.11101       2.85062E-33       1.40945E+11       1.40945E+11       7.25073E-31       3.58502E+13       3.58502E+13
           1.80200          -0.06621       1.87567E-31       1.76601E+11       1.76601E+11       5.37324E-29       5.05909E+13       5.05909E+13
           1.76581          -0.06050       4.78327E-36       9.15752E+10       9.15752E+10       1.05073E-33       2.01162E+13       2.01162E+13
           1.77862          -0.05446       8.12469E-35       1.11840E+11       1.11840E+11       1.75791E-32       2.41983E+13       2.41983E+13
           1.79691          -0.03650       8.67886E-33       1.43193E+11       1.43193E+11       2.56436E-30       4.23095E+13       4.23095E+13
           1.78392          -0.06335       9.98998E-34       1.30758E+11       1.30758E+11       2.54532E-31       3.33156E+13       3.33156E+13
           1.79686          -0.05589       1.55831E-32       1.52746E+11       1.52746E+11       3.89975E-30       3.82256E+13       3.82256E+13
           1.77865          -0.03834       4.54518E-35       1.05677E+11       1.05677E+11       1.14094E-32       2.65273E+13       2.65273E+13
           1.81510          -0.05732       2.70520E-30       2.02047E+11       2.02047E+11       7.59024E-28       5.66902E+13       5.66902E+13
           1.77857          -0.08797       1.40580E-33       1.38394E+11       1.38394E+11       3.57673E-31       3.52111E+13       3.52111E+13
