 from   to   via     T_slow    T_thermal     mfp_s       mfp_t    
  1851  1016  1046   6.884E-01   6.884E-01   1.306E+01   1.306E+01
  1851  1022  1046   3.108E-01   3.108E-01   1.306E+01   1.306E+01
  1016  1851  1046   4.746E-01   4.746E-01   1.306E+01   1.306E+01
  1016  1016  1046   0.000E+00   0.000E+00   1.306E+01   1.306E+01
  1016  1022  1046   5.246E-01   5.246E-01   1.306E+01   1.306E+01
  1022  1851  1046   2.897E-01   2.897E-01   1.306E+01   1.306E+01
  1022  1016  1046   7.094E-01   7.094E-01   1.306E+01   1.306E+01
  1022  1022  1046   0.000E+00   0.000E+00   1.306E+01   1.306E+01
   292   292  1047   0.000E+00   0.000E+00   6.138E-02   5.162E-01
   292  1842  1047   2.102E-01   2.456E-01   6.138E-02   5.162E-01
   292  1044  1047   6.586E-01   7.388E-01   6.138E-02   5.162E-01
  1842   292  1047   5.372E-01   6.261E-01   6.138E-02   4.561E-01
  1842  1842  1047   0.000E+00   0.000E+00   6.138E-02   4.561E-01
  1842  1044  1047   2.867E-01   3.501E-01   6.138E-02   4.561E-01
  1044   292  1047   7.396E-01   8.297E-01   6.138E-02   5.162E-01
  1044  1842  1047   1.260E-01   1.543E-01   6.138E-02   5.162E-01
  1044  1044  1047   0.000E+00   0.000E+00   6.138E-02   5.162E-01
  1840  1840  1048   0.000E+00   0.000E+00   1.817E+00   1.817E+00
  1840  1803  1048   5.150E-01   5.150E-01   1.817E+00   1.817E+00
  1840  1841  1048   4.800E-01   4.800E-01   1.817E+00   1.817E+00
  1803  1840  1048   7.407E-01   7.407E-01   1.817E+00   1.817E+00
  1803  1803  1048   0.000E+00   0.000E+00   1.817E+00   1.817E+00
  1803  1841  1048   2.538E-01   2.538E-01   1.817E+00   1.817E+00
  1841  1840  1048   7.271E-01   7.271E-01   1.817E+00   1.817E+00
  1841  1803  1048   2.672E-01   2.672E-01   1.817E+00   1.817E+00
  1841  1841  1048   0.000E+00   0.000E+00   1.817E+00   1.817E+00
   520   520  1049   0.000E+00   0.000E+00   5.848E-02   4.928E-01
   520  1611  1049   1.856E-01   2.953E-01   5.848E-02   4.928E-01
   520  1823  1049   4.594E-01   6.587E-01   5.848E-02   4.928E-01
  1611   520  1049   2.062E-01   3.287E-01   5.848E-02   5.123E-01
  1611  1611  1049   0.000E+00   0.000E+00   5.848E-02   5.123E-01
  1611  1823  1049   4.292E-01   6.253E-01   5.848E-02   5.123E-01
  1823   520  1049   3.602E-01   5.174E-01   5.848E-02   5.123E-01
  1823  1611  1049   3.029E-01   4.414E-01   5.848E-02   5.123E-01
  1823  1823  1049   0.000E+00   0.000E+00   5.848E-02   5.123E-01
  1695  1695  1050   0.000E+00   0.000E+00   4.694E+00   1.247E+01
  1695  1054  1050   2.171E-01   2.174E-01   4.694E+00   1.247E+01
  1695  1771  1050   7.810E-01   7.818E-01   4.694E+00   1.247E+01
  1054  1695  1050   2.029E-01   2.029E-01   4.694E+00   4.694E+00
  1054  1054  1050   0.000E+00   0.000E+00   4.694E+00   4.694E+00
  1054  1771  1050   7.952E-01   7.952E-01   4.694E+00   4.694E+00
  1771  1695  1050   4.778E-01   4.778E-01   4.694E+00   4.694E+00
  1771  1054  1050   5.205E-01   5.205E-01   4.694E+00   4.694E+00
  1771  1771  1050   0.000E+00   0.000E+00   4.694E+00   4.694E+00
   921   921  1051   0.000E+00   0.000E+00   4.838E-02   4.797E-01
   921  1027  1051   1.533E-01   2.666E-01   4.838E-02   4.797E-01
   921  1025  1051   4.600E-01   6.892E-01   4.838E-02   4.797E-01
  1027   921  1051   1.467E-01   2.562E-01   4.838E-02   5.183E-01
  1027  1027  1051   0.000E+00   0.000E+00   4.838E-02   5.183E-01
  1027  1025  1051   4.706E-01   7.034E-01   4.838E-02   5.183E-01
  1025   921  1051   3.107E-01   4.669E-01   4.838E-02   5.183E-01
  1025  1027  1051   3.322E-01   4.965E-01   4.838E-02   5.183E-01
  1025  1025  1051   0.000E+00   0.000E+00   4.838E-02   5.183E-01
  1610  1610  1052   0.000E+00   0.000E+00   1.982E+00   1.098E+01
  1610  1055  1052   1.934E-01   1.943E-01   1.982E+00   1.098E+01
  1610  1054  1052   8.023E-01   8.049E-01   1.982E+00   1.098E+01
  1055  1610  1052   3.264E-01   3.281E-01   1.982E+00   1.016E+01
  1055  1055  1052   0.000E+00   0.000E+00   1.982E+00   1.016E+01
  1055  1054  1052   6.684E-01   6.709E-01   1.982E+00   1.016E+01
  1054  1610  1052   6.668E-01   6.668E-01   1.982E+00   1.982E+00
  1054  1055  1052   3.290E-01   3.290E-01   1.982E+00   1.982E+00
  1054  1054  1052   0.000E+00   0.000E+00   1.982E+00   1.982E+00
   921   921  1053   0.000E+00   0.000E+00   5.093E-02   5.027E-01
   921  1653  1053   5.240E-01   5.951E-01   5.093E-02   5.027E-01
   921   753  1053   3.384E-01   3.910E-01   5.093E-02   5.027E-01
  1653   921  1053   6.350E-01   7.212E-01   5.093E-02   5.027E-01
  1653  1653  1053   0.000E+00   0.000E+00   5.093E-02   5.027E-01
  1653   753  1053   2.199E-01   2.641E-01   5.093E-02   5.027E-01
   753   921  1053   5.468E-01   6.320E-01   5.093E-02   5.235E-01
   753  1653  1053   2.932E-01   3.524E-01   5.093E-02   5.235E-01
   753   753  1053   0.000E+00   0.000E+00   5.093E-02   5.235E-01
  1052  1052  1054   0.000E+00   0.000E+00   1.982E+00   1.982E+00
  1052  1772  1054   4.887E-01   4.887E-01   1.982E+00   1.982E+00
  1052  1050  1054   5.071E-01   5.071E-01   1.982E+00   1.982E+00
  1772  1052  1054   7.727E-01   7.727E-01   1.982E+00   1.982E+00
  1772  1772  1054   0.000E+00   0.000E+00   1.982E+00   1.982E+00
  1772  1050  1054   2.226E-01   2.226E-01   1.982E+00   1.982E+00
  1050  1052  1054   7.791E-01   7.791E-01   1.982E+00   1.982E+00
  1050  1772  1054   2.163E-01   2.163E-01   1.982E+00   1.982E+00
  1050  1050  1054   0.000E+00   0.000E+00   1.982E+00   1.982E+00
  1043  1043  1055   0.000E+00   0.000E+00   5.848E-02   5.123E-01
  1043  1045  1055   5.914E-01   6.724E-01   5.848E-02   5.123E-01
  1043  1052  1055   2.653E-01   3.113E-01   5.848E-02   5.123E-01
  1045  1043  1055   6.933E-01   6.933E-01   5.848E-02   5.848E-02
  1045  1045  1055   0.000E+00   0.000E+00   5.848E-02   5.848E-02
  1045  1052  1055   1.578E-01   1.578E-01   5.848E-02   5.848E-02
  1052  1043  1055   5.443E-01   5.443E-01   5.848E-02   5.848E-02
  1052  1045  1055   2.762E-01   2.762E-01   5.848E-02   5.848E-02
  1052  1052  1055   0.000E+00   0.000E+00   5.848E-02   5.848E-02
  1772  1772  1056   0.000E+00   0.000E+00   4.502E+00   4.502E+00
  1772  1059  1056   4.978E-01   4.978E-01   4.502E+00   4.502E+00
  1772  1966  1056   4.978E-01   4.978E-01   4.502E+00   4.502E+00
  1059  1772  1056   3.175E-01   3.175E-01   4.502E+00   4.502E+00
  1059  1059  1056   0.000E+00   0.000E+00   4.502E+00   4.502E+00
  1059  1966  1056   6.787E-01   6.787E-01   4.502E+00   4.502E+00
  1966  1772  1056   3.175E-01   3.175E-01   4.502E+00   4.502E+00
  1966  1059  1056   6.787E-01   6.787E-01   4.502E+00   4.502E+00
  1966  1966  1056   0.000E+00   0.000E+00   4.502E+00   4.502E+00
  1029  1029  1057   0.000E+00   0.000E+00   3.645E-01   3.756E+00
  1029  1654  1057   1.600E-01   1.650E-01   3.645E-01   3.756E+00
  1029  1037  1057   8.182E-01   8.329E-01   3.645E-01   3.756E+00
  1654  1029  1057   2.591E-01   2.673E-01   3.645E-01   3.643E+00
  1654  1654  1057   0.000E+00   0.000E+00   3.645E-01   3.643E+00
  1654  1037  1057   7.153E-01   7.302E-01   3.645E-01   3.643E+00
  1037  1029  1057   6.362E-01   6.450E-01   3.645E-01   1.199E+00
  1037  1654  1057   3.433E-01   3.488E-01   3.645E-01   1.199E+00
  1037  1037  1057   0.000E+00   0.000E+00   3.645E-01   1.199E+00
  1611  1611  1058   0.000E+00   0.000E+00   5.308E-02   4.673E-01
  1611  1610  1058   7.245E-01   8.199E-01   5.308E-02   4.673E-01
  1611  1609  1058   1.323E-01   1.638E-01   5.308E-02   4.673E-01
  1610  1611  1058   6.479E-01   7.341E-01   5.308E-02   5.042E-01
  1610  1610  1058   0.000E+00   0.000E+00   5.308E-02   5.042E-01
  1610  1609  1058   2.122E-01   2.512E-01   5.308E-02   5.042E-01
  1609  1611  1058   2.915E-01   3.649E-01   5.308E-02   8.498E-01
  1609  1610  1058   5.229E-01   6.235E-01   5.308E-02   8.498E-01
  1609  1609  1058   0.000E+00   0.000E+00   5.308E-02   8.498E-01
  1841  1841  1059   0.000E+00   0.000E+00   4.502E+00   4.502E+00
  1841  1018  1059   7.691E-01   7.691E-01   4.502E+00   4.502E+00
  1841  1056  1059   2.269E-01   2.269E-01   4.502E+00   4.502E+00
  1018  1841  1059   3.642E-01   3.642E-01   4.502E+00   4.502E+00
  1018  1018  1059   0.000E+00   0.000E+00   4.502E+00   4.502E+00
  1018  1056  1059   6.325E-01   6.325E-01   4.502E+00   4.502E+00
  1056  1841  1059   1.447E-01   1.447E-01   4.502E+00   4.502E+00
  1056  1018  1059   8.518E-01   8.518E-01   4.502E+00   4.502E+00
  1056  1056  1059   0.000E+00   0.000E+00   4.502E+00   4.502E+00
  1774  1774  1060   0.000E+00   0.000E+00   4.389E+00   4.389E+00
  1774  1771  1060   4.977E-01   4.977E-01   4.389E+00   4.389E+00
  1774  1930  1060   4.977E-01   4.977E-01   4.389E+00   4.389E+00
  1771  1774  1060   3.104E-01   3.104E-01   4.389E+00   4.389E+00
  1771  1771  1060   0.000E+00   0.000E+00   4.389E+00   4.389E+00
  1771  1930  1060   6.856E-01   6.856E-01   4.389E+00   4.389E+00
  1930  1774  1060   3.104E-01   3.104E-01   4.389E+00   4.389E+00
  1930  1771  1060   6.856E-01   6.856E-01   4.389E+00   4.389E+00
  1930  1930  1060   0.000E+00   0.000E+00   4.389E+00   4.389E+00
  1040  1040  1061   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1040  1000  1061   3.986E-02   4.588E-01   4.736E-03   1.252E-01
  1040  1608  1061   2.458E-02   3.059E-01   4.736E-03   1.252E-01
  1000  1040  1061   3.908E-02   4.498E-01   4.736E-03   1.252E-01
  1000  1000  1061   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1000  1608  1061   2.571E-02   3.161E-01   4.736E-03   1.252E-01
  1608  1040  1061   2.935E-02   3.656E-01   4.736E-03   1.252E-01
  1608  1000  1061   3.134E-02   3.854E-01   4.736E-03   1.252E-01
  1608  1608  1061   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1033  1033  1062   0.000E+00   0.000E+00   1.298E-01   1.360E+00
  1033   983  1062   5.727E-01   5.975E-01   1.298E-01   1.360E+00
  1033  1173  1062   3.800E-01   3.979E-01   1.298E-01   1.360E+00
   983  1033  1062   8.459E-01   8.826E-01   1.298E-01   1.360E+00
   983   983  1062   0.000E+00   0.000E+00   1.298E-01   1.360E+00
   983  1173  1062   1.026E-01   1.125E-01   1.298E-01   1.360E+00
  1173  1033  1062   7.970E-01   8.348E-01   1.298E-01   1.390E+00
  1173   983  1062   1.457E-01   1.598E-01   1.298E-01   1.390E+00
  1173  1173  1062   0.000E+00   0.000E+00   1.298E-01   1.390E+00
   979   979  1063   0.000E+00   0.000E+00   4.241E+00   1.338E+01
   979  1638  1063   7.689E-01   7.709E-01   4.241E+00   1.338E+01
   979  1064  1063   2.268E-01   2.278E-01   4.241E+00   1.338E+01
  1638   979  1063   3.641E-01   3.641E-01   4.241E+00   4.241E+00
  1638  1638  1063   0.000E+00   0.000E+00   4.241E+00   4.241E+00
  1638  1064  1063   6.324E-01   6.324E-01   4.241E+00   4.241E+00
  1064   979  1063   1.447E-01   1.447E-01   4.241E+00   4.241E+00
  1064  1638  1063   8.516E-01   8.516E-01   4.241E+00   4.241E+00
  1064  1064  1063   0.000E+00   0.000E+00   4.241E+00   4.241E+00
  1223  1223  1064   0.000E+00   0.000E+00   4.407E+00   1.462E+01
  1223  1063  1064   4.977E-01   4.993E-01   4.407E+00   1.462E+01
  1223  1948  1064   4.977E-01   4.993E-01   4.407E+00   1.462E+01
  1063  1223  1064   3.174E-01   3.174E-01   4.407E+00   4.407E+00
  1063  1063  1064   0.000E+00   0.000E+00   4.407E+00   4.407E+00
  1063  1948  1064   6.787E-01   6.787E-01   4.407E+00   4.407E+00
  1948  1223  1064   3.174E-01   3.174E-01   4.407E+00   4.407E+00
  1948  1063  1064   6.787E-01   6.787E-01   4.407E+00   4.407E+00
  1948  1948  1064   0.000E+00   0.000E+00   4.407E+00   4.407E+00
   578   578  1065   0.000E+00   0.000E+00   4.719E-03   1.419E-01
   578   576  1065   2.463E-02   3.275E-01   4.719E-03   1.419E-01
   578   935  1065   3.694E-02   4.558E-01   4.719E-03   1.419E-01
   576   578  1065   2.512E-02   3.220E-01   4.719E-03   1.255E-01
   576   576  1065   0.000E+00   0.000E+00   4.719E-03   1.255E-01
   576   935  1065   3.603E-02   4.324E-01   4.719E-03   1.255E-01
   935   578  1065   3.260E-02   4.033E-01   4.719E-03   1.419E-01
   935   576  1065   3.117E-02   3.882E-01   4.719E-03   1.419E-01
   935   935  1065   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  2065  2065  1066   0.000E+00   0.000E+00   4.753E-03   1.536E-01
  2065  1069  1066   6.246E-02   4.894E-01   4.753E-03   1.536E-01
  2065  1067  1066   4.889E-02   3.975E-01   4.753E-03   1.536E-01
  1069  2065  1066   7.835E-02   6.064E-01   4.753E-03   1.403E-01
  1069  1069  1066   0.000E+00   0.000E+00   4.753E-03   1.403E-01
  1069  1067  1066   2.681E-02   2.612E-01   4.753E-03   1.403E-01
  1067  2065  1066   7.002E-02   5.627E-01   4.753E-03   1.403E-01
  1067  1069  1066   3.063E-02   2.987E-01   4.753E-03   1.403E-01
  1067  1067  1066   0.000E+00   0.000E+00   4.753E-03   1.403E-01
   867   867  1067   0.000E+00   0.000E+00   4.719E-03   1.553E-01
   867  1066  1067   2.037E-02   2.164E-01   4.719E-03   1.553E-01
   867   863  1067   8.601E-02   6.640E-01   4.719E-03   1.553E-01
  1066   867  1067   2.445E-02   2.598E-01   4.719E-03   1.553E-01
  1066  1066  1067   0.000E+00   0.000E+00   4.719E-03   1.553E-01
  1066   863  1067   7.618E-02   6.129E-01   4.719E-03   1.553E-01
   863   867  1067   6.508E-02   4.970E-01   4.719E-03   1.419E-01
   863  1066  1067   4.815E-02   3.818E-01   4.719E-03   1.419E-01
   863   863  1067   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  2066  2066  1068   0.000E+00   0.000E+00   4.753E-03   1.536E-01
  2066  1083  1068   5.860E-02   4.630E-01   4.753E-03   1.536E-01
  2066  1069  1068   5.285E-02   4.241E-01   4.753E-03   1.536E-01
  1083  2066  1068   7.666E-02   5.978E-01   4.753E-03   1.403E-01
  1083  1083  1068   0.000E+00   0.000E+00   4.753E-03   1.403E-01
  1083  1069  1068   2.740E-02   2.683E-01   4.753E-03   1.403E-01
  1069  2066  1068   7.315E-02   5.795E-01   4.753E-03   1.403E-01
  1069  1083  1068   2.899E-02   2.840E-01   4.753E-03   1.403E-01
  1069  1069  1068   0.000E+00   0.000E+00   4.753E-03   1.403E-01
  1066  1066  1069   0.000E+00   0.000E+00   4.719E-03   1.553E-01
  1066  1068  1069   2.055E-02   2.196E-01   4.719E-03   1.553E-01
  1066  1070  1069   8.563E-02   6.602E-01   4.719E-03   1.553E-01
  1068  1066  1069   2.266E-02   2.422E-01   4.719E-03   1.553E-01
  1068  1068  1069   0.000E+00   0.000E+00   4.719E-03   1.553E-01
  1068  1070  1069   8.041E-02   6.335E-01   4.719E-03   1.553E-01
  1070  1066  1069   6.169E-02   4.708E-01   4.719E-03   1.419E-01
  1070  1068  1069   5.266E-02   4.093E-01   4.719E-03   1.419E-01
  1070  1070  1069   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1069  1069  1070   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1069  1074  1070   8.958E-02   6.590E-01   4.719E-03   1.419E-01
  1069  1079  1070   2.402E-02   2.191E-01   4.719E-03   1.419E-01
  1074  1069  1070   8.955E-02   6.587E-01   4.719E-03   1.419E-01
  1074  1074  1070   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1074  1079  1070   2.406E-02   2.194E-01   4.719E-03   1.419E-01
  1079  1069  1070   4.655E-02   4.236E-01   4.719E-03   1.419E-01
  1079  1074  1070   4.665E-02   4.243E-01   4.719E-03   1.419E-01
  1079  1079  1070   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1811  1811  1071   0.000E+00   0.000E+00   3.863E-02   4.889E-01
  1811  1521  1071   2.768E-01   3.292E-01   3.863E-02   4.889E-01
  1811  1525  1071   5.711E-01   6.587E-01   3.863E-02   4.889E-01
  1521  1811  1071   5.573E-01   6.629E-01   3.863E-02   4.889E-01
  1521  1521  1071   0.000E+00   0.000E+00   3.863E-02   4.889E-01
  1521  1525  1071   2.540E-01   3.221E-01   3.863E-02   4.889E-01
  1525  1811  1071   6.888E-01   7.947E-01   3.863E-02   5.023E-01
  1525  1521  1071   1.522E-01   1.931E-01   3.863E-02   5.023E-01
  1525  1525  1071   0.000E+00   0.000E+00   3.863E-02   5.023E-01
  1076  1076  1072   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1076  1830  1072   8.073E-02   6.031E-01   4.736E-03   1.252E-01
  1076  1103  1072   3.020E-02   2.538E-01   4.736E-03   1.252E-01
  1830  1076  1072   9.413E-02   7.034E-01   4.736E-03   1.252E-01
  1830  1830  1072   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1830  1103  1072   1.411E-02   1.483E-01   4.736E-03   1.252E-01
  1103  1076  1072   6.511E-02   5.451E-01   4.736E-03   1.252E-01
  1103  1830  1072   2.599E-02   2.731E-01   4.736E-03   1.252E-01
  1103  1103  1072   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1079  1079  1073   0.000E+00   0.000E+00   4.736E-03   1.418E-01
  1079  1076  1073   5.646E-02   4.612E-01   4.736E-03   1.418E-01
  1079  1080  1073   4.910E-02   4.078E-01   4.736E-03   1.418E-01
  1076  1079  1073   7.918E-02   6.352E-01   4.736E-03   1.252E-01
  1076  1076  1073   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1076  1080  1073   1.841E-02   2.016E-01   4.736E-03   1.252E-01
  1080  1079  1073   7.502E-02   6.121E-01   4.736E-03   1.252E-01
  1080  1076  1073   2.009E-02   2.199E-01   4.736E-03   1.252E-01
  1080  1080  1073   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1070  1070  1074   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1070  1081  1074   1.785E-02   1.795E-01   4.719E-03   1.419E-01
  1070  1075  1074   9.291E-02   6.943E-01   4.719E-03   1.419E-01
  1081  1070  1074   3.331E-02   3.345E-01   4.719E-03   1.419E-01
  1081  1081  1074   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1081  1075  1074   5.879E-02   5.098E-01   4.719E-03   1.419E-01
  1075  1070  1074   8.419E-02   6.183E-01   4.719E-03   1.255E-01
  1075  1081  1074   2.849E-02   2.424E-01   4.719E-03   1.255E-01
  1075  1075  1074   0.000E+00   0.000E+00   4.719E-03   1.255E-01
  1074  1074  1075   0.000E+00   0.000E+00   4.736E-03   1.418E-01
  1074  1098  1075   5.224E-02   4.256E-01   4.736E-03   1.418E-01
  1074  1076  1075   5.496E-02   4.452E-01   4.736E-03   1.418E-01
  1098  1074  1075   7.831E-02   6.270E-01   4.736E-03   1.252E-01
  1098  1098  1075   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1098  1076  1075   1.905E-02   2.085E-01   4.736E-03   1.252E-01
  1076  1074  1075   7.984E-02   6.353E-01   4.736E-03   1.252E-01
  1076  1098  1075   1.844E-02   2.020E-01   4.736E-03   1.252E-01
  1076  1076  1075   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1073  1073  1076   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1073  1075  1076   1.372E-02   1.593E-01   4.736E-03   1.252E-01
  1073  1072  1076   8.874E-02   6.806E-01   4.736E-03   1.252E-01
  1075  1073  1076   1.421E-02   1.650E-01   4.736E-03   1.252E-01
  1075  1075  1076   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1075  1072  1076   8.730E-02   6.731E-01   4.736E-03   1.252E-01
  1072  1073  1076   5.722E-02   4.388E-01   4.736E-03   1.252E-01
  1072  1075  1076   5.435E-02   4.188E-01   4.736E-03   1.252E-01
  1072  1072  1076   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1098  1098  1077   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1098  1137  1077   7.480E-02   5.633E-01   4.736E-03   1.252E-01
  1098  1078  1077   3.595E-02   2.934E-01   4.736E-03   1.252E-01
  1137  1098  1077   9.332E-02   7.029E-01   4.736E-03   1.252E-01
  1137  1137  1077   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1137  1078  1077   1.331E-02   1.459E-01   4.736E-03   1.252E-01
  1078  1098  1077   7.215E-02   5.884E-01   4.736E-03   1.252E-01
  1078  1137  1077   2.141E-02   2.346E-01   4.736E-03   1.252E-01
  1078  1078  1077   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1830  1830  1078   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1830  1077  1078   4.825E-02   3.782E-01   4.736E-03   1.252E-01
  1830  1568  1078   6.729E-02   4.900E-01   4.736E-03   1.252E-01
  1077  1830  1078   4.493E-02   3.521E-01   4.736E-03   1.252E-01
  1077  1077  1078   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1077  1568  1078   7.342E-02   5.193E-01   4.736E-03   1.252E-01
  1568  1830  1078   5.623E-02   3.893E-01   4.736E-03   9.355E-02
  1568  1077  1078   6.591E-02   4.442E-01   4.736E-03   9.355E-02
  1568  1568  1078   0.000E+00   0.000E+00   4.736E-03   9.355E-02
   863   863  1079   0.000E+00   0.000E+00   4.719E-03   1.419E-01
   863  1070  1079   1.885E-02   1.827E-01   4.719E-03   1.419E-01
   863  1073  1079   9.399E-02   6.934E-01   4.719E-03   1.419E-01
  1070   863  1079   3.810E-02   3.686E-01   4.719E-03   1.419E-01
  1070  1070  1079   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1070  1073  1079   5.359E-02   4.744E-01   4.719E-03   1.419E-01
  1073   863  1079   8.881E-02   6.447E-01   4.719E-03   1.255E-01
  1073  1070  1079   2.503E-02   2.171E-01   4.719E-03   1.255E-01
  1073  1073  1079   0.000E+00   0.000E+00   4.719E-03   1.255E-01
   862   862  1080   0.000E+00   0.000E+00   4.736E-03   1.252E-01
   862  1073  1080   1.320E-02   1.527E-01   4.736E-03   1.252E-01
   862   905  1080   9.051E-02   6.898E-01   4.736E-03   1.252E-01
  1073   862  1080   1.516E-02   1.751E-01   4.736E-03   1.252E-01
  1073  1073  1080   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1073   905  1080   8.490E-02   6.601E-01   4.736E-03   1.252E-01
   905   862  1080   6.137E-02   4.675E-01   4.736E-03   1.252E-01
   905  1073  1080   5.020E-02   3.900E-01   4.736E-03   1.252E-01
   905   905  1080   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1083  1083  1081   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1083  1097  1081   8.381E-02   6.296E-01   4.719E-03   1.419E-01
  1083  1074  1081   2.755E-02   2.467E-01   4.719E-03   1.419E-01
  1097  1083  1081   8.748E-02   6.573E-01   4.719E-03   1.419E-01
  1097  1097  1081   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1097  1074  1081   2.294E-02   2.176E-01   4.719E-03   1.419E-01
  1074  1083  1081   5.142E-02   4.596E-01   4.719E-03   1.419E-01
  1074  1097  1081   4.101E-02   3.883E-01   4.719E-03   1.419E-01
  1074  1074  1081   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  2067  2067  1082   0.000E+00   0.000E+00   4.753E-03   1.536E-01
  2067  1086  1082   5.335E-02   4.300E-01   4.753E-03   1.536E-01
  2067  1083  1082   5.719E-02   4.562E-01   4.753E-03   1.536E-01
  1086  2067  1082   7.277E-02   5.790E-01   4.753E-03   1.403E-01
  1086  1086  1082   0.000E+00   0.000E+00   4.753E-03   1.403E-01
  1086  1083  1082   2.895E-02   2.841E-01   4.753E-03   1.403E-01
  1083  2067  1082   7.512E-02   5.914E-01   4.753E-03   1.403E-01
  1083  1086  1082   2.788E-02   2.735E-01   4.753E-03   1.403E-01
  1083  1083  1082   0.000E+00   0.000E+00   4.753E-03   1.403E-01
  1068  1068  1083   0.000E+00   0.000E+00   4.719E-03   1.553E-01
  1068  1082  1083   2.165E-02   2.323E-01   4.719E-03   1.553E-01
  1068  1081  1083   8.204E-02   6.446E-01   4.719E-03   1.553E-01
  1082  1068  1083   2.174E-02   2.332E-01   4.719E-03   1.553E-01
  1082  1082  1083   0.000E+00   0.000E+00   4.719E-03   1.553E-01
  1082  1081  1083   8.182E-02   6.435E-01   4.719E-03   1.553E-01
  1081  1068  1083   5.675E-02   4.407E-01   4.719E-03   1.419E-01
  1081  1082  1083   5.637E-02   4.381E-01   4.719E-03   1.419E-01
  1081  1081  1083   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  2068  2068  1084   0.000E+00   0.000E+00   4.753E-03   1.536E-01
  2068  1087  1084   4.866E-02   3.982E-01   4.753E-03   1.536E-01
  2068  1086  1084   6.179E-02   4.878E-01   4.753E-03   1.536E-01
  1087  2068  1084   6.915E-02   5.595E-01   4.753E-03   1.403E-01
  1087  1087  1084   0.000E+00   0.000E+00   4.753E-03   1.403E-01
  1087  1086  1084   3.084E-02   3.012E-01   4.753E-03   1.403E-01
  1086  2068  1084   7.724E-02   6.022E-01   4.753E-03   1.403E-01
  1086  1087  1084   2.711E-02   2.645E-01   4.753E-03   1.403E-01
  1086  1086  1084   0.000E+00   0.000E+00   4.753E-03   1.403E-01
  1655  1655  1085   0.000E+00   0.000E+00   1.650E-01   2.349E+00
  1655  1583  1085   5.358E-01   5.690E-01   1.650E-01   2.349E+00
  1655  1362  1085   3.995E-01   4.264E-01   1.650E-01   2.349E+00
  1583  1655  1085   7.050E-01   7.495E-01   1.650E-01   3.028E+00
  1583  1583  1085   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1583  1362  1085   2.252E-01   2.467E-01   1.650E-01   3.028E+00
  1362  1655  1085   6.476E-01   6.912E-01   1.650E-01   2.352E+00
  1362  1583  1085   2.775E-01   3.035E-01   1.650E-01   2.352E+00
  1362  1362  1085   0.000E+00   0.000E+00   1.650E-01   2.352E+00
  1082  1082  1086   0.000E+00   0.000E+00   4.719E-03   1.553E-01
  1082  1084  1086   2.295E-02   2.460E-01   4.719E-03   1.553E-01
  1082  1088  1086   7.874E-02   6.284E-01   4.719E-03   1.553E-01
  1084  1082  1086   2.105E-02   2.255E-01   4.719E-03   1.553E-01
  1084  1084  1086   0.000E+00   0.000E+00   4.719E-03   1.553E-01
  1084  1088  1086   8.337E-02   6.525E-01   4.719E-03   1.553E-01
  1088  1082  1086   5.229E-02   4.117E-01   4.719E-03   1.419E-01
  1088  1084  1086   6.024E-02   4.665E-01   4.719E-03   1.419E-01
  1088  1088  1086   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1084  1084  1087   0.000E+00   0.000E+00   4.719E-03   1.553E-01
